original_address,lat,lon,formatted,housenumber,name,county_code,postcode,district,suburb,city,street,county,state,state_code,country,confidence_street_level,confidence_building_level,country_code,confidence_city_level,confidence,attribution,attribution_license,attribution_url
"Đường 9, Phường Tăng Nhơn Phú B,Phường Tăng Nhơn Phú B,Quận 9,TP. Hồ Chí Minh",10.797559,106.687121,"Hoa Phượng, Ho Chi Minh City, HC 72210, Vietnam",,,,72210,,,Ho Chi Minh City,Hoa Phượng,Quan 8,Ho Chi Minh,HC,Vietnam,,,vn,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Số 16, Phường Long Thạnh Mỹ,Phường Long Bình,Quận 9,TP. Hồ Chí Minh",21.0414598,105.8143823,"Agribank, 16, Phố Quần Ngựa, Ba Đình District, Hanoi, HI 10071, Vietnam",16,Agribank,,10071,,Ba Đình District,Hanoi,Phố Quần Ngựa,Ngoc Ha Ward,Ha Noi,HI,Vietnam,,,vn,0.2222222222222222,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Số 1, Khu Phố 7 Phường Tân Tạo A,Phường Bình Trị Đông A,Quận Bình Tân,TP. Hồ Chí Minh",10.752719,106.589787,"Binh Tan, Vietnam",,Binh Tan,,,,,,,Binh Tan,Ho Chi Minh,HC,Vietnam,,,vn,,0.04906435911303409,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Dương Thị Giang,Phường Tân Thới Nhất,Quận 12,TP. Hồ Chí Minh",10.875026,106.65772,"Quan 12, Vietnam",,Quan 12,,,,,,,Quan 12,Ho Chi Minh,HC,Vietnam,,,vn,,0.08185941043083902,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường 9,Phường Linh Tây,Quận Thủ Đức,TP. Hồ Chí Minh",10.8089334,106.6721598,"Little Du Mien Cafe, 9, Đường D, Ho Chi Minh City, HC 70000, Vietnam",9,Little Du Mien Cafe,,70000,,,Ho Chi Minh City,Đường D,Phường Đức Nhuận,Ho Chi Minh,HC,Vietnam,,,vn,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Trịnh Như Khuê,Xã Bình Chánh,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,,Binh Chanh,Ho Chi Minh,HC,Vietnam,,,vn,0.2,0.1,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Tam Thôn Hiệp,Xã An Thới Đông,Huyện Cần Giờ,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,,Quan 8,Ho Chi Minh,HC,Vietnam,,,vn,,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nguyễn Thị Tươi (Đường Xương Cá 1),Xã Vĩnh Lộc B,Huyện Bình Chánh,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,,Quan 8,Ho Chi Minh,HC,Vietnam,,,vn,,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường 27,Phường Hiệp Bình Chánh,Quận Thủ Đức,TP. Hồ Chí Minh",10.84863,106.77209,"Thu Duc, HC, Vietnam",,,,,,,Thu Duc,,Thu Duc,Ho Chi Minh,HC,Vietnam,,,vn,0.1111111111111111,0.018091036558257244,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Phan Đăng Lưu,Phường 13,Quận Bình Thạnh,TP. Hồ Chí Minh",10.808551,106.70315,"Binh Thanh, Vietnam",,Binh Thanh,,,,,,,Binh Thanh,Ho Chi Minh,HC,Vietnam,,,vn,,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nguyễn Thị Minh Khai,Phường Bến Nghé,Quận 1,TP. Hồ Chí Minh",10.777353,106.698089,"Quan 1, Vietnam",,Quan 1,,,,,,,Quan 1,Ho Chi Minh,HC,Vietnam,,,vn,,0.05900104058272631,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường 16, Phường Long Bình,Phường Long Bình,Quận 9,TP. Hồ Chí Minh",10.807907119671205,106.78025048109772,"Đường 16, Ho Chi Minh City, 71210, Vietnam",,Đường 16,,71210,,,Ho Chi Minh City,Đường 16,Phường Phước Long,,,Vietnam,0.09,,vn,0.09,0.045,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Số 4, Phường Long Phước,Phường Trường Thạnh,Quận 9,TP. Hồ Chí Minh",10.822572,106.930419,"Đường Số 4, DN, Vietnam",,,,,,,,Đường Số 4,Long Thanh,Dong Nai,DN,Vietnam,0.2222222222222222,,vn,0.2222222222222222,0.1111111111111111,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường 449, Phường Tăng Nhơn Phú A,Phường Tăng Nhơn Phú A,Quận 9,TP. Hồ Chí Minh",16.0370361,108.2223064,"449, Đường Núi Thành, Hòa Cường, Đà Nẵng, DA 02363, Vietnam",449,,,02363,Phường Hòa Cường,Hòa Cường,Đà Nẵng,Đường Núi Thành,Hai Chau,Da Nang,DA,Vietnam,0.18,,vn,0.2222222222222222,0.162,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"đường Số 50,Phường Linh Trung,Quận Thủ Đức,TP. Hồ Chí Minh",21.203931,106.467172,"Đường tỉnh 398B, HD, Vietnam",,,,,,,,Đường tỉnh 398B,Chi Linh,Hai Duong,HD,Vietnam,0.095699238075,,vn,0.34445250000000005,0.0478496190375,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"đường Trường Thọ,Phường Trường Thọ,Quận Thủ Đức,TP. Hồ Chí Minh",,,,,,,,,,,,,,,,,,,,,,,
"Đường Thạnh Lộc 8,Phường An Phú Đông,Quận 12,TP. Hồ Chí Minh",10.43943,105.623504,"8, Quản Bạch, DT, Vietnam",8,,,,,,,Quản Bạch,TP Cao Lanh,Dong Thap,DT,Vietnam,0.041666666666666664,0,vn,0.3333333333333333,0.01875,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Kinh Trung Ương,Xã Vĩnh Lộc A,Huyện Bình Chánh,TP. Hồ Chí Minh",,,,,,,,,,,,,,,,,,,,,,,
"Đường Số 69,Phường Bình Dương,TP. Hồ Chí Minh(Mới)",10.7763897,106.7011391,"Ho Chi Minh City, Vietnam",,,,71006,,,Ho Chi Minh City,,,,,Vietnam,,,vn,0.9,0.45,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Số 1,Phường Tân Tạo A,Quận Bình Tân,TP. Hồ Chí Minh",10.746874,106.609033,"Đường Số 1, HC, Vietnam",,,,,,,,Đường Số 1,Binh Tan,Ho Chi Minh,HC,Vietnam,,,vn,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Lê Duẩn,Phường Bến Nghé,Quận 1,TP. Hồ Chí Minh",10.7862865,106.7049933,"1, Le Duan Boulevard, Saigon, Ho Chi Minh City, 71006, Vietnam",1,,,71006,Khu phố 1,Saigon,Ho Chi Minh City,Le Duan Boulevard,,,,Vietnam,0.1111111111111111,0.1111111111111111,vn,0.1111111111111111,0.06802721088435373,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Cây Trôm,Xã Thái Mỹ,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,,Quan 8,Ho Chi Minh,HC,Vietnam,,,vn,,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Số 9,Phường Tân Phong,Quận 7,TP. Hồ Chí Minh",10.735719,106.727203,"Quan 7, Vietnam",,Quan 7,,,,,,,Quan 7,Ho Chi Minh,HC,Vietnam,,,vn,,0.10267089180624715,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Hương Lộ 80B,Phường Hiệp Thành,Quận 12,TP. Hồ Chí Minh",10.881058,106.638714,"Hiệp Thành 12, Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Hiệp Thành 12,Quan 8,Ho Chi Minh,HC,Vietnam,,,vn,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Nguyễn Thị Sáu,Xã Thới Tam Thôn,Huyện Hóc Môn,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,,Quan 8,Ho Chi Minh,HC,Vietnam,,,vn,,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nguyễn Ảnh Thủ,Xã Bà Điểm,Huyện Hóc Môn,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,,Quan 8,Ho Chi Minh,HC,Vietnam,,,vn,,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Số 65,Phường Tân Phong,Quận 7,TP. Hồ Chí Minh",10.735719,106.727203,"Quan 7, Vietnam",,Quan 7,,,,,,,Quan 7,Ho Chi Minh,HC,Vietnam,,,vn,,0.0984375,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Trần Đại Nghĩa,Xã Tân Kiên,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,,Binh Chanh,Ho Chi Minh,HC,Vietnam,,,vn,0.2,0.1,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường 20,Phường Linh Chiểu,Quận Thủ Đức,TP. Hồ Chí Minh",10.84863,106.77209,"Thu Duc, HC, Vietnam",,,,,,,Thu Duc,,Thu Duc,Ho Chi Minh,HC,Vietnam,,,vn,0.1111111111111111,0.021737343852728467,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Trần Hưng Đạo,Phường Cô Giang,Quận 1,TP. Hồ Chí Minh",10.777353,106.698089,"Quan 1, Vietnam",,Quan 1,,,,,,,Quan 1,Ho Chi Minh,HC,Vietnam,,,vn,,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Ba Chả,Xã Hưng Long,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,,Binh Chanh,Ho Chi Minh,HC,Vietnam,,,vn,0.2,0.1,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường Số 52,Phường Hiệp Bình Chánh,Quận Thủ Đức,TP. Hồ Chí Minh",10.84863,106.77209,"Thu Duc, HC, Vietnam",,,,,,,Thu Duc,,Thu Duc,Ho Chi Minh,HC,Vietnam,,,vn,0.1111111111111111,0.01632716049382716,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Đặng Thúc Vịnh,Xã Thới Tam Thôn,Huyện Hóc Môn,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,,Quan 8,Ho Chi Minh,HC,Vietnam,,,vn,,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường 9, Phường Tăng Nhơn Phú B,Phường Trường Thạnh,Quận 9,TP. Hồ Chí Minh",10.8089334,106.6721598,"Little Du Mien Cafe, 9, Đường D, Ho Chi Minh City, HC 70000, Vietnam",9,Little Du Mien Cafe,,70000,,,Ho Chi Minh City,Đường D,Phường Đức Nhuận,Ho Chi Minh,HC,Vietnam,,,vn,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường An Phú Đông 25,Phường An Phú Đông,Quận 12,TP. Hồ Chí Minh",10.888912,105.7871,"25, Đường 25, LA, Vietnam",25,,,,,,,Đường 25,Vinh Hung,Long An,LA,Vietnam,0.050009399999999996,0,vn,0.2,0.02250423,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường An Dương Vương,Phường 10,Quận 6,TP. Hồ Chí Minh",10.743329,106.623766,"Quan 6, Vietnam",,Quan 6,,,,,,,Quan 6,Ho Chi Minh,HC,Vietnam,,,vn,,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nhị Bình 9,Xã Nhị Bình,Huyện Hóc Môn,TP. Hồ Chí Minh",10.902585,106.684714,"9, Đường Nhị Bình 19, HC, Vietnam",9,,,,,,,Đường Nhị Bình 19,Hoc Mon,Ho Chi Minh,HC,Vietnam,0.19999999999999998,0,vn,0.2222222222222222,0.09999999999999999,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Thạnh Xuân 13,Phường Thạnh Xuân,Quận 12,TP. Hồ Chí Minh",10.89511,106.679433,"13, Đường Thạnh Xuân 52, HC, Vietnam",13,,,,,,,Đường Thạnh Xuân 52,Hoc Mon,Ho Chi Minh,HC,Vietnam,0.19999999999999998,0,vn,0.2222222222222222,0.09999999999999999,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Xuân Thới Thượng 6,Xã Xuân Thới Đông,Huyện Hóc Môn,TP. Hồ Chí Minh",10.855774,106.562474,"6, Đường Xuân Thới Thượng 2, HC, Vietnam",6,,,,,,,Đường Xuân Thới Thượng 2,Hoc Mon,Ho Chi Minh,HC,Vietnam,0.19999999999999998,0,vn,0.2222222222222222,0.09999999999999999,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Thạnh Lộc 44,Phường Thạnh Lộc,Quận 12,TP. Hồ Chí Minh",10.43943,105.623504,"44, Quản Bạch, DT, Vietnam",44,,,,,,,Quản Bạch,TP Cao Lanh,Dong Thap,DT,Vietnam,0.041666666666666664,0,vn,0.3333333333333333,0.01875,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Song Hành Với Đường Nguyễn Văn Linh - Đường Nội Bộ Khu Dân Cư Ven Sông,Phường Tân Thuận Tây,Quận 7,TP. Hồ Chí Minh",20.9783012,105.8463139,"128, Bờ Sông Sét, Hoang Mai Ward, Hanoi, HI 11617, Vietnam",128,,,11617,,Hoang Mai Ward,Hanoi,Bờ Sông Sét,Hoan Kiem,Ha Noi,HI,Vietnam,0.0404040404040404,,vn,0.2222222222222222,0.03636363636363636,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Tỉnh Lộ 15,Xã Phú Mỹ Hưng,Huyện Củ Chi,TP. Hồ Chí Minh",10.938548,106.545642,"15, Hẻm Số 41 Đường Tỉnh Lộ 2, HC, Vietnam",15,,,,,,,Hẻm Số 41 Đường Tỉnh Lộ 2,Cu Chi,Ho Chi Minh,HC,Vietnam,,0,vn,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"đường Số 37,Phường Hiệp Bình Chánh,Quận Thủ Đức,TP. Hồ Chí Minh",10.84863,106.77209,"Thu Duc, HC, Vietnam",,,,,,,Thu Duc,,Thu Duc,Ho Chi Minh,HC,Vietnam,,,vn,0.1111111111111111,0.01632716049382716,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Thạnh Lộc 19,Phường An Phú Đông,Quận 12,TP. Hồ Chí Minh",10.43943,105.623504,"19, Quản Bạch, DT, Vietnam",19,,,,,,,Quản Bạch,TP Cao Lanh,Dong Thap,DT,Vietnam,0.041666666666666664,0,vn,0.3333333333333333,0.01875,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"đường Nguyễn Phúc Chu,Phường 15,Quận Tân Bình,TP. Hồ Chí Minh",10.81691,106.63832,"Tan Binh, Vietnam",,Tan Binh,,,,,,,Tan Binh,Ho Chi Minh,HC,Vietnam,,,vn,,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Số 16, Phường Bình Hưng Hòa,Phường Bình Hưng Hoà B,Quận Bình Tân,TP. Hồ Chí Minh",10.8232338,106.7153533,"Tạp Hoá Phượng, Đường Số 16, Khu phố 44, Ho Chi Minh City, 72309, Vietnam",,Tạp Hoá Phượng,,72309,,Khu phố 44,Ho Chi Minh City,Đường Số 16,Phường Hiệp Bình,,,Vietnam,0.27,,vn,0.27,0.135,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Nhị Bình 8,Xã Nhị Bình,Huyện Hóc Môn,TP. Hồ Chí Minh",10.902585,106.684714,"8, Đường Nhị Bình 19, HC, Vietnam",8,,,,,,,Đường Nhị Bình 19,Hoc Mon,Ho Chi Minh,HC,Vietnam,0.19999999999999998,0,vn,0.2222222222222222,0.09999999999999999,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Nguyễn Văn Khạ,Xã Phước Vĩnh An,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,,Quan 8,Ho Chi Minh,HC,Vietnam,,,vn,,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nhị Bình 15,Xã Nhị Bình,Huyện Hóc Môn,TP. Hồ Chí Minh",10.902585,106.684714,"15, Đường Nhị Bình 19, HC, Vietnam",15,,,,,,,Đường Nhị Bình 19,Hoc Mon,Ho Chi Minh,HC,Vietnam,0.19999999999999998,0,vn,0.2222222222222222,0.09999999999999999,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Lê Văn Việt,Phường Hiệp Phú,Quận 9,TP. Hồ Chí Minh",10.8443491,106.7816787,"Trạm y tế Phường Hiệp Phú, Le Van Viet, Khu phố 4, Ho Chi Minh City, 71300, Vietnam",,Trạm y tế Phường Hiệp Phú,,71300,,Khu phố 4,Ho Chi Minh City,Le Van Viet,Phường Tăng Nhơn Phú,,,Vietnam,,,vn,,0.47829690000000014,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Trịnh Thị Miếng (Đường Trung Chánh-Tân Hiệp),Xã Thới Tam Thôn,Huyện Hóc Môn,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,,Quan 8,Ho Chi Minh,HC,Vietnam,,,vn,,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Thạnh Xuân 39,Phường Thạnh Xuân,Quận 12,TP. Hồ Chí Minh",10.89511,106.679433,"39, Đường Thạnh Xuân 52, HC, Vietnam",39,,,,,,,Đường Thạnh Xuân 52,Hoc Mon,Ho Chi Minh,HC,Vietnam,0.19999999999999998,0,vn,0.2222222222222222,0.09999999999999999,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Thạnh Xuân 46,Phường Thới An,Quận 12,TP. Hồ Chí Minh",10.89511,106.679433,"46, Đường Thạnh Xuân 52, HC, Vietnam",46,,,,,,,Đường Thạnh Xuân 52,Hoc Mon,Ho Chi Minh,HC,Vietnam,0.19999999999999998,0,vn,0.2222222222222222,0.09999999999999999,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Nguyễn Thị Tươi (Đường Xương Cá 1),Xã Vĩnh Lộc A,Huyện Bình Chánh,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,,Quan 8,Ho Chi Minh,HC,Vietnam,,,vn,,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường An Phú Tây - Hưng Long,Xã An Phú Tây,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,,Binh Chanh,Ho Chi Minh,HC,Vietnam,,,vn,0.2,0.1,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Đào Cử,Thị trấn Cần Thạnh,Huyện Cần Giờ,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,,Quan 8,Ho Chi Minh,HC,Vietnam,,,vn,,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Hàng Tre,Phường Long Thạnh Mỹ,Quận 9,TP. Hồ Chí Minh",10.847699,106.813219,"Đường Hàng Tre, Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Đường Hàng Tre,Quan 8,Ho Chi Minh,HC,Vietnam,0.12857142857142856,,vn,0.2571428571428571,0.12857142857142856,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Số 40,Phường Tân Phong,Quận 7,TP. Hồ Chí Minh",10.735719,106.727203,"Quan 7, Vietnam",,Quan 7,,,,,,,Quan 7,Ho Chi Minh,HC,Vietnam,,,vn,,0.0984375,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Hà Thị Đát,Phường Tân Sơn Nhì,Quận Tân Phú,TP. Hồ Chí Minh",10.78379,106.63704,"Quan Tan Phu, HC, Vietnam",,,,,,,Quan Tan Phu,,Tan Phu,Ho Chi Minh,HC,Vietnam,,,vn,,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Rừng Sác,Xã Bình Khánh,Huyện Cần Giờ,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,,Quan 8,Ho Chi Minh,HC,Vietnam,,,vn,,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Bộ Đội An Điền,Xã Vĩnh Lộc A,Huyện Bình Chánh,TP. Hồ Chí Minh",9.96724,106.57944,"An Dien, BR, Vietnam",,,,,,,An Dien,,Thanh Phu,Ben Tre,BR,Vietnam,,,vn,0.1111111111111111,0.027777777777777776,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Thích Thiện Hòa,Xã Bình Lợi,Huyện Bình Chánh,TP. Hồ Chí Minh",16.447771161535538,107.57986786608032,"Thích Tịnh Khiết, Phường Thuận Hóa, Huế 54000, Vietnam",,Thích Tịnh Khiết,,54000,,Phường Thuận Hóa,,Thích Tịnh Khiết,Phường Thủy Xuân,Huế,,Vietnam,,,vn,,0.045,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"đường Số 38,Phường Trường Thọ,Quận Thủ Đức,TP. Hồ Chí Minh",10.77974385,106.69901186265822,"Saigon Notre Dame Cathedral, 1, Paris Commune Square, Saigon, Ho Chi Minh City, 71006, Vietnam",1,Saigon Notre Dame Cathedral,,71006,Khu phố 3,Saigon,Ho Chi Minh City,Paris Commune Square,,,,Vietnam,,,vn,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Tân Chánh Hiệp 33 (Đường Đông Bắc Sau Phần Mềm Quang Trung),Phường Tân Chánh Hiệp,Quận 12,TP. Hồ Chí Minh",10.43943,105.623504,"33, Quản Bạch, DT, Vietnam",33,,,,,,,Quản Bạch,TP Cao Lanh,Dong Thap,DT,Vietnam,0.17009999999999997,,vn,0.26999999999999996,0.019498456790123457,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Thạnh Lộc 31,Phường Thạnh Lộc,Quận 12,TP. Hồ Chí Minh",10.43943,105.623504,"31, Quản Bạch, DT, Vietnam",31,,,,,,,Quản Bạch,TP Cao Lanh,Dong Thap,DT,Vietnam,0.041666666666666664,0,vn,0.3333333333333333,0.01875,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Kênh 8 (Bờ Phải),Xã Tân Nhựt,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,,Binh Chanh,Ho Chi Minh,HC,Vietnam,,,vn,0.2,0.1,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường N18,Xã Xuân Thới Đông,Huyện Hóc Môn,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,,Quan 8,Ho Chi Minh,HC,Vietnam,,,vn,,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Can Trường,Thị trấn Củ Chi,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,,Quan 8,Ho Chi Minh,HC,Vietnam,,,vn,,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Bàu Giã,Xã Tân Phú Trung,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,,Quan 8,Ho Chi Minh,HC,Vietnam,,,vn,,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Lê Thị Dệt,Xã Tân An Hội,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,,Quan 8,Ho Chi Minh,HC,Vietnam,,,vn,,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường Bùi Thị Xuân,Phường 12,Quận Tân Bình,TP. Hồ Chí Minh",10.81691,106.63832,"Tan Binh, Vietnam",,Tan Binh,,,,,,,Tan Binh,Ho Chi Minh,HC,Vietnam,,,vn,,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Kênh Bình Thuận,Xã Bình Mỹ,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,,Quan 8,Ho Chi Minh,HC,Vietnam,,,vn,,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường 79, Phường Phước Long B,Phường Phước Long B,Quận 9,TP. Hồ Chí Minh",10.88228745,106.76693634547452,"Chùa Linh Phước, Đường số 11, Khu phố 27, Ho Chi Minh City, 75350, Vietnam",,Chùa Linh Phước,,75350,,Khu phố 27,Ho Chi Minh City,Đường số 11,Phường Linh Xuân,,,Vietnam,,,vn,,0.03473527900499999,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Số 6, Phường Long Bình,Phường Long Bình,Quận 9,TP. Hồ Chí Minh",10.84557,106.615101,"Quán Tre, Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Quán Tre,Quan 8,Ho Chi Minh,HC,Vietnam,,,vn,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Thạnh Lộc 22,Phường Thạnh Lộc,Quận 12,TP. Hồ Chí Minh",10.43943,105.623504,"22, Quản Bạch, DT, Vietnam",22,,,,,,,Quản Bạch,TP Cao Lanh,Dong Thap,DT,Vietnam,0.041666666666666664,0,vn,0.3333333333333333,0.01875,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Tỉnh Lộ 15,Xã An Phú,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,,Quan 8,Ho Chi Minh,HC,Vietnam,,,vn,,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nguyễn Thị Dưỡng,Xã Tân Thạnh Đông,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,,Quan 8,Ho Chi Minh,HC,Vietnam,,,vn,0.15,0.075,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
