original_address,lat,lon,formatted,name,housenumber,street,postcode,district,suburb,city,county,state,state_code,country,country_code,confidence_building_level,confidence,confidence_city_level,confidence_street_level,attribution,attribution_license,attribution_url
"Đường D1, Phường Hiệp Phú,Phường Tăng Nhơn Phú A,Quận 9,TP. Hồ Chí Minh",11.1305124,106.60603515,"D1, Khu phố 4, Bến Cát, 75900, Vietnam",D1,,D1,75900,,Khu phố 4,Bến Cát,Phường Bến Cát,,,Vietnam,vn,,0.13891499999999998,,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Xã Nhị Bình,Huyện Hóc Môn,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Sư Đoàn 9,Xã Vĩnh Lộc A,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Binh Chanh,Ho Chi Minh,HC,Vietnam,vn,,0.1,0.2,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Phan Văn Hớn,Xã Xuân Thới Thượng,Huyện Hóc Môn,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Lê Văn Việt,Phường Tân Phú,Quận 9,TP. Hồ Chí Minh",10.8449377,106.7786419673725,"Vincom Lê Văn Việt, 50, Le Van Viet, Khu phố 2, Ho Chi Minh City, 00848, Vietnam",Vincom Lê Văn Việt,50,Le Van Viet,00848,,Khu phố 2,Ho Chi Minh City,Phường Tăng Nhơn Phú,,,Vietnam,vn,,0.27782999999999997,,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Nguyễn Văn Lượng,Phường 17,Quận Gò Vấp,TP. Hồ Chí Minh",10.81667,106.68333,"Go Vap, HC, Vietnam",,,,,,,Go Vap,Binh Thanh,Ho Chi Minh,HC,Vietnam,vn,,0.1,0.2,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Lê Minh Nhựt,Xã Tân An Hội,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường Phạm Văn Đồng,Phường Trường Thọ,Quận Thủ Đức,TP. Hồ Chí Minh",10.826213,106.714725,"Đường Phạm Văn Đồng, Ho Chi Minh City, HC, Vietnam",,,Đường Phạm Văn Đồng,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0,,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Thạnh Lộc 52,Phường Thạnh Lộc,Quận 12,TP. Hồ Chí Minh",10.43943,105.623504,"52, Quản Bạch, DT, Vietnam",,52,Quản Bạch,,,,,TP Cao Lanh,Dong Thap,DT,Vietnam,vn,0,0.01875,0.3333333333333333,0.041666666666666664,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Cao Đạt,Phường 12,Quận 5,TP. Hồ Chí Minh",10.75567,106.66745,"Quan Nam, HC, Vietnam",,,,,,,Quan Nam,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Phạm Thị Tánh (Hưng Long-Qui Đức),Xã Hưng Long,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Binh Chanh,Ho Chi Minh,HC,Vietnam,vn,,0.1,0.2,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường Kha Vạn Cân,Phường Trường Thọ,Quận Thủ Đức,TP. Hồ Chí Minh",,,,,,,,,,,,,,,,,,,,,,
"Đường Phan Văn Hớn,Xã Bà Điểm,Huyện Hóc Môn,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Cách Mạng Tháng Tám,Phường Bến Thành,Quận 1,TP. Hồ Chí Minh",10.777353,106.698089,"Quan 1, Vietnam",Quan 1,,,,,,,Quan 1,Ho Chi Minh,HC,Vietnam,vn,,0.225,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Liên Ấp 3-4,Xã Hiệp Phước,Huyện Nhà Bè,TP. Hồ Chí Minh",10.7376129,106.9451341,"Hiệp Phước, Vietnam",,,,76206,,,Hiệp Phước,Xã Nhơn Trạch,,,Vietnam,vn,,0.25,,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Tỉnh Lộ 8,Xã Tân An Hội,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường D2, Phường Tăng Nhơn Phú A,Phường Long Phước,Quận 9,TP. Hồ Chí Minh",10.853349597137257,106.79311168303728,"Đường D2, Khu phố 15, Ho Chi Minh City, 71300, Vietnam",Đường D2,,Đường D2,71300,,Khu phố 15,Ho Chi Minh City,Phường Tăng Nhơn Phú,,,Vietnam,vn,,0.12502349999999998,,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường T7,Xã Hưng Long,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Binh Chanh,Ho Chi Minh,HC,Vietnam,vn,,0.1,0.2,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nguyễn Đoàn Tuân,Xã Bình Hưng,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Binh Chanh,Ho Chi Minh,HC,Vietnam,vn,,0.1,0.2,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường 6A (Kdc Dương Hồng 9B4),Xã Vĩnh Lộc B,Huyện Bình Chánh,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Bờ Kênh,Xã Lê Minh Xuân,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Binh Chanh,Ho Chi Minh,HC,Vietnam,vn,,0.1,0.2,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Thanh Niên Xung Phong,Xã Hiệp Phước,Huyện Nhà Bè,TP. Hồ Chí Minh",,,,,,,,,,,,,,,,,,,,,,
"Đường D10 - Khu Công Nghệ Cao,Phường Long Bình,Quận 9,TP. Hồ Chí Minh",,,,,,,,,,,,,,,,,,,,,,
"Đường Nguyễn Oanh,Phường 8,Quận Gò Vấp,TP. Hồ Chí Minh",10.81667,106.68333,"Go Vap, HC, Vietnam",,,,,,,Go Vap,Binh Thanh,Ho Chi Minh,HC,Vietnam,vn,,0.1,0.2,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Phường 15,Quận 11,TP. Hồ Chí Minh",10.762131,106.641724,"Quan 11, Vietnam",Quan 11,,,,,,,Quan 11,Ho Chi Minh,HC,Vietnam,vn,,0.45,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Xuân Thới Thượng 27,Xã Xuân Thới Thượng,Huyện Hóc Môn,TP. Hồ Chí Minh",10.855774,106.562474,"27, Đường Xuân Thới Thượng 2, HC, Vietnam",,27,Đường Xuân Thới Thượng 2,,,,,Hoc Mon,Ho Chi Minh,HC,Vietnam,vn,0,0.09999999999999999,0.2222222222222222,0.19999999999999998,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Lê Thị Kim,Xã Xuân Thới Đông,Huyện Hóc Môn,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Song Hành Quốc Lộ 22,Xã Trung Chánh,Huyện Hóc Môn,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Tân Hiệp 32,Xã Tân Hiệp,Huyện Hóc Môn,TP. Hồ Chí Minh",10.783349,106.61186,"32, Hẻm 32 Đường 13A, Ho Chi Minh City, HC, Vietnam",,32,Hẻm 32 Đường 13A,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,0,0,,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Nghiêm Toản,Phường Tân Thành,Quận Tân Phú,TP. Hồ Chí Minh",,,,,,,,,,,,,,,,,,,,,,
"Đường Số 6, Phường Long Bình,Phường Long Trường,Quận 9,TP. Hồ Chí Minh",10.86667,106.73684,"Phường Tam Bình, HC, Vietnam",,,,,,,Phường Tam Bình,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0.05555555555555555,0.2222222222222222,,GeoNames,CC BY 4.0,https://www.geonames.org/datasources/
"Đường Huỳnh Đình Hai,Phường 24,Quận Bình Thạnh,TP. Hồ Chí Minh",10.808551,106.70315,"Binh Thanh, Vietnam",Binh Thanh,,,,,,,Binh Thanh,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Số 12B,Phường Tân Thuận Tây,Quận 7,TP. Hồ Chí Minh",10.735719,106.727203,"Quan 7, Vietnam",Quan 7,,,,,,,Quan 7,Ho Chi Minh,HC,Vietnam,vn,,0.08074047703809187,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường Số 50,Phường Linh Chiểu,Quận Thủ Đức,TP. Hồ Chí Minh",10.84863,106.77209,"Thu Duc, HC, Vietnam",,,,,,,Thu Duc,Thu Duc,Ho Chi Minh,HC,Vietnam,vn,,0.01943067033976125,0.1111111111111111,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường 10 (Kdc Sông Ông Lớn - Kcn Số 6 - Lô Số 4),Xã Phong Phú,Huyện Bình Chánh,TP. Hồ Chí Minh",,,,,,,,,,,,,,,,,,,,,,
"Đường Số 10 (Kdc Bình Hưng),Xã Bình Lợi,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Binh Chanh,Ho Chi Minh,HC,Vietnam,vn,,0.1,0.2,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Chu Văn An,Phường 14,Quận 6,TP. Hồ Chí Minh",10.743329,106.623766,"Quan 6, Vietnam",Quan 6,,,,,,,Quan 6,Ho Chi Minh,HC,Vietnam,vn,,0.10718336483931944,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường số 26,Xã Tân Thông Hội,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Hà Huy Giáp,Phường Thới An,Quận 12,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Trường Sa,Phường 13,Quận 3,TP. Hồ Chí Minh",10.784274,106.678627,"Quan 3, Vietnam",Quan 3,,,,,,,Quan 3,Ho Chi Minh,HC,Vietnam,vn,,0.225,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nghiêm Toản,Phường Hòa Thạnh,Quận Tân Phú,TP. Hồ Chí Minh",10.781358,106.622158,"Tan Phu, Vietnam",Tan Phu,,,,,,,Tan Phu,Ho Chi Minh,HC,Vietnam,vn,,0.225,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Võ Trần Chí,Xã Tân Kiên,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Binh Chanh,Ho Chi Minh,HC,Vietnam,vn,,0.1,0.2,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Tân Liễu,Xã Bình Hưng,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Binh Chanh,Ho Chi Minh,HC,Vietnam,vn,,0.1,0.2,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường 20,Phường Tân Phong,Quận 7,TP. Hồ Chí Minh",10.735719,106.727203,"Quan 7, Vietnam",Quan 7,,,,,,,Quan 7,Ho Chi Minh,HC,Vietnam,vn,,0.11200000000000002,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Phạm Thị Thàng,Xã Phước Hiệp,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Bờ Kênh,Xã Thái Mỹ,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"ĐƯỜNG SỐ 44-BTT,Phường Hiệp Bình Chánh,Quận Thủ Đức,TP. Hồ Chí Minh",17.16667,106.91667,"Xom Phuong, QB, Vietnam",,,,,,,Xom Phuong,Le Thuy,Quang Binh,QB,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường Vành Đai 2,Phường Linh Đông,Quận Thủ Đức,TP. Hồ Chí Minh",21.028004,105.799839,"2, Đường Vành đai 2, Hanoi, HI, Vietnam",,2,Đường Vành đai 2,,,,Hanoi,Hoan Kiem,Ha Noi,HI,Vietnam,vn,0,0.09,0.2222222222222222,0.19999999999999998,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Quốc lộ 1A,Xã Bình Chánh,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Binh Chanh,Ho Chi Minh,HC,Vietnam,vn,,0.1,0.2,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường 591, Phường Tăng Nhơn Phú A,Phường Tăng Nhơn Phú B,Quận 9,TP. Hồ Chí Minh",20.9790341,105.8650357,"591, Đường Tam Trinh, Hoang Mai Ward, Hanoi, HI 11617, Vietnam",,591,Đường Tam Trinh,11617,,Hoang Mai Ward,Hanoi,Hoan Kiem,Ha Noi,HI,Vietnam,vn,,0.162,0.2222222222222222,0.18,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Âu Dương Lân,Phường 02,Quận 8,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường Số 45,Phường Hiệp Bình Chánh,Quận Thủ Đức,TP. Hồ Chí Minh",10.84863,106.77209,"Thu Duc, HC, Vietnam",,,,,,,Thu Duc,Thu Duc,Ho Chi Minh,HC,Vietnam,vn,,0.01632716049382716,0.1111111111111111,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Thạnh Lộc 8,Phường Thạnh Lộc,Quận 12,TP. Hồ Chí Minh",10.43943,105.623504,"8, Quản Bạch, DT, Vietnam",,8,Quản Bạch,,,,,TP Cao Lanh,Dong Thap,DT,Vietnam,vn,0,0.01875,0.3333333333333333,0.041666666666666664,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"đường Âu Cơ,Phường 14,Quận Tân Bình,TP. Hồ Chí Minh",10.81691,106.63832,"Tan Binh, Vietnam",Tan Binh,,,,,,,Tan Binh,Ho Chi Minh,HC,Vietnam,vn,,0.225,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nguyễn Hữu Thọ,Xã Long Thới,Huyện Nhà Bè,TP. Hồ Chí Minh",10.6737604,106.7342134,"UBND Huyện Nhà Bè, Nguyễn Bình, Nhà Bè, Vietnam",UBND Huyện Nhà Bè,,Nguyễn Bình,,,,Nhà Bè,Xã Nhà Bè,,,Vietnam,vn,,0.3,0.1111111111111111,0.03333333333333333,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Võ Văn Điều,Xã Thái Mỹ,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Xuân Thới Sơn 17,Xã Xuân Thới Sơn,Huyện Hóc Môn,TP. Hồ Chí Minh",10.871292,106.582293,"17, Đường Xuân Thới Sơn 20, HC, Vietnam",,17,Đường Xuân Thới Sơn 20,,,,,Hoc Mon,Ho Chi Minh,HC,Vietnam,vn,0,0.09999999999999999,0.2222222222222222,0.19999999999999998,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Nguyễn Thị Rành,Xã Phước Hiệp,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Kênh Đông,Xã Tân An Hội,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Huỳnh Minh Mương,Xã Tân Thạnh Đông,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0.075,0.15,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Xô Viết Nghệ Tĩnh,Phường 15,Quận Bình Thạnh,TP. Hồ Chí Minh",10.808551,106.70315,"Binh Thanh, Vietnam",Binh Thanh,,,,,,,Binh Thanh,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường số 5B,Phường Tân Hưng,Quận 7,TP. Hồ Chí Minh",20.91085355,106.3330180417995,"Phường Tân Hưng, Hải Phòng, Vietnam",,,,,Phường Tân Hưng,,Hải Phòng,,Phường Tân Hưng,,Vietnam,vn,,0.1111111111111111,0.2222222222222222,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"đường 34,Phường Linh Đông,Quận Thủ Đức,TP. Hồ Chí Minh",10.836617,106.75603,"34, Đường số 12, Ho Chi Minh City, HC 700000, Vietnam",,34,Đường số 12,700000,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0,,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"đường Số 18,Phường Linh Chiểu,Quận Thủ Đức,TP. Hồ Chí Minh",10.84863,106.77209,"Thu Duc, HC, Vietnam",,,,,,,Thu Duc,Thu Duc,Ho Chi Minh,HC,Vietnam,vn,,0.01943067033976125,0.1111111111111111,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Phan Anh,Phường Hiệp Tân,Quận Tân Phú,TP. Hồ Chí Minh",10.781358,106.622158,"Tan Phu, Vietnam",Tan Phu,,,,,,,Tan Phu,Ho Chi Minh,HC,Vietnam,vn,,0.225,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Số 10,Xã Xuân Thới Đông,Huyện Hóc Môn,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Rạch Lá,Xã An Thới Đông,Huyện Cần Giờ,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Số 4 (Kdc Him Lam - Khu Chức Năng Số 7),Xã Vĩnh Lộc B,Huyện Bình Chánh,TP. Hồ Chí Minh",,,,,,,,,,,,,,,,,,,,,,
"Đường Láng Le Bàu Cò,Xã Lê Minh Xuân,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Binh Chanh,Ho Chi Minh,HC,Vietnam,vn,,0.1,0.2,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Xuân Thới Thượng 8-4,Xã Xuân Thới Thượng,Huyện Hóc Môn,TP. Hồ Chí Minh",10.855774,106.562474,"Đường Xuân Thới Thượng 2, HC, Vietnam",,,Đường Xuân Thới Thượng 2,,,,,Hoc Mon,Ho Chi Minh,HC,Vietnam,vn,,0.09999999999999999,0.2222222222222222,0.19999999999999998,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Hương lộ 2,Xã Tân Phú Trung,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nguyễn Thị Sẳng,Xã Tân An Hội,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Thạnh Lộc 54,Phường Thạnh Lộc,Quận 12,TP. Hồ Chí Minh",10.43943,105.623504,"54, Quản Bạch, DT, Vietnam",,54,Quản Bạch,,,,,TP Cao Lanh,Dong Thap,DT,Vietnam,vn,0,0.01875,0.3333333333333333,0.041666666666666664,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Nguyễn Thị Náo,Xã Trung Lập Thượng,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường Số 668,Phường Linh Trung,Quận Thủ Đức,TP. Hồ Chí Minh",,,,,,,,,,,,,,,,,,,,,,
"Đường Đỗ Đăng Tuyến,Xã Nhuận Đức,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nguyễn Thị Búp,Phường Tân Chánh Hiệp,Quận 12,TP. Hồ Chí Minh",10.875026,106.65772,"Quan 12, Vietnam",Quan 12,,,,,,,Quan 12,Ho Chi Minh,HC,Vietnam,vn,,0.08185941043083902,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Số 2 (Kdc Dương Hồng 9B4),Xã Bình Hưng,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Binh Chanh,Ho Chi Minh,HC,Vietnam,vn,,0.1,0.2,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường 606,Phường Hiệp Bình Chánh,Quận Thủ Đức,TP. Hồ Chí Minh",10.84863,106.77209,"Thu Duc, HC, Vietnam",,,,,,,Thu Duc,Thu Duc,Ho Chi Minh,HC,Vietnam,vn,,0.017472585546307307,0.1111111111111111,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường Số 708,Phường Tam Phú,Quận Thủ Đức,TP. Hồ Chí Minh",10.84863,106.77209,"Thu Duc, HC, Vietnam",,,,,,,Thu Duc,Thu Duc,Ho Chi Minh,HC,Vietnam,vn,,0.020924805189668133,0.1111111111111111,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nguyễn Xiển,Phường Long Trường,Quận 9,TP. Hồ Chí Minh",10.8397,106.77093,"Quan Chin, HC, Vietnam",,,,,,,Quan Chin,Quan 9,Ho Chi Minh,HC,Vietnam,vn,,0.1111111111111111,0.2222222222222222,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Số 2A (Khu Tái Định Cư 38Ha),Phường Tân Thới Nhất,Quận 12,TP. Hồ Chí Minh",10.84557,106.615101,"2a, Quán Tre, Ho Chi Minh City, HC, Vietnam",,2a,Quán Tre,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,0,0,,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường 144, Phường Tân Phú,Phường Phước Bình,Quận 9,TP. Hồ Chí Minh",10.7763897,106.7011391,"Ho Chi Minh City, Vietnam",,,,71006,,,Ho Chi Minh City,,,,Vietnam,vn,,0,0.9,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Trần Thị Thuận,Xã An Nhơn Tây,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Trương Văn Hải,Phường Tăng Nhơn Phú B,Quận 9,TP. Hồ Chí Minh",10.74994,106.65024,"Phường Hai, HC, Vietnam",,,,,,,Phường Hai,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0.05555555555555555,0.2222222222222222,,GeoNames,CC BY 4.0,https://www.geonames.org/datasources/
