original_address,lat,lon,formatted,name,postcode,county_code,housenumber,suburb,district,street,confidence_city_level,city,county,state,confidence_street_level,state_code,country,country_code,confidence,confidence_building_level,attribution,attribution_license,attribution_url
"Đường Trương Thị Hoa,Phường Tân Thới Hiệp,Quận 12,TP. Hồ Chí Minh",10.875026,106.65772,"Quan 12, Vietnam",Quan 12,,,,,,,,,Quan 12,Ho Chi Minh,,HC,Vietnam,vn,0.08452133194588968,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Lũy Bán Bích,Phường Tây Thạnh,Quận Tân Phú,TP. Hồ Chí Minh",10.78379,106.63704,"Quan Tan Phu, HC, Vietnam",,,,,,,,,Quan Tan Phu,Tan Phu,Ho Chi Minh,,HC,Vietnam,vn,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Dương Văn Dương,Phường Sơn Kỳ,Quận Tân Phú,TP. Hồ Chí Minh",10.8145341,106.69889242566961,"Đội Đăng ký, Quản lý phương tiện giao thông cơ giới đường bộ, 282, Nơ Trang Long, Ho Chi Minh City, 72317, Vietnam","Đội Đăng ký, Quản lý phương tiện giao thông cơ giới đường bộ",72317,,282,,,Nơ Trang Long,0.27,Ho Chi Minh City,Phường Bình Thạnh,,0.08307692307692309,,Vietnam,vn,0.04153846153846154,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Cao Thắng,Phường 11,Quận 3,TP. Hồ Chí Minh",10.784274,106.678627,"Quan 3, Vietnam",Quan 3,,,,,,,,,Quan 3,Ho Chi Minh,,HC,Vietnam,vn,0.225,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Trần Văn Đang,Phường 11,Quận 3,TP. Hồ Chí Minh",10.784274,106.678627,"Quan 3, Vietnam",Quan 3,,,,,,,,,Quan 3,Ho Chi Minh,,HC,Vietnam,vn,0.225,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nam Kỳ Khởi Nghĩa,Phường Võ Thị Sáu,Quận 3,TP. Hồ Chí Minh",10.784274,106.678627,"Quan 3, Vietnam",Quan 3,,,,,,,,,Quan 3,Ho Chi Minh,,HC,Vietnam,vn,0.0609513571620532,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường Hồng Lạc,Phường 11,Quận Tân Bình,TP. Hồ Chí Minh",10.81691,106.63832,"Tan Binh, Vietnam",Tan Binh,,,,,,,,,Tan Binh,Ho Chi Minh,,HC,Vietnam,vn,0.225,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Trần Quốc Toản,Phường Võ Thị Sáu,Quận 3,TP. Hồ Chí Minh",10.784274,106.678627,"Quan 3, Vietnam",Quan 3,,,,,,,,,Quan 3,Ho Chi Minh,,HC,Vietnam,vn,0.06741973840665871,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường Võ Văn Ngân,Phường Bình Thọ,Quận Thủ Đức,TP. Hồ Chí Minh",10.84863,106.77209,"Thu Duc, HC, Vietnam",,,,,,,,0.1111111111111111,Thu Duc,Thu Duc,Ho Chi Minh,,HC,Vietnam,vn,0.01688531392639407,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Calmette,Phường Nguyễn Thái Bình,Quận 1,TP. Hồ Chí Minh",10.777353,106.698089,"Quan 1, Vietnam",Quan 1,,,,,,,,,Quan 1,Ho Chi Minh,,HC,Vietnam,vn,0.225,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Tôn Đản,Phường 15,Quận 4,TP. Hồ Chí Minh",10.759676,106.703296,"Quan 4, Vietnam",Quan 4,,,,,,,,,Quan 4,Ho Chi Minh,,HC,Vietnam,vn,0.225,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường Phan Sào Nam,Phường 11,Quận Tân Bình,TP. Hồ Chí Minh",10.81691,106.63832,"Tan Binh, Vietnam",Tan Binh,,,,,,,,,Tan Binh,Ho Chi Minh,,HC,Vietnam,vn,0.225,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường 127,Phường Trường Thọ,Quận Thủ Đức,TP. Hồ Chí Minh",10.77974385,106.69901186265822,"Saigon Notre Dame Cathedral, 1, Paris Commune Square, Saigon, Ho Chi Minh City, 71006, Vietnam",Saigon Notre Dame Cathedral,71006,,1,Saigon,Khu phố 3,Paris Commune Square,,Ho Chi Minh City,,,,,Vietnam,vn,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Đô Đốc Long,Phường Tân Quý,Quận Tân Phú,TP. Hồ Chí Minh",10.78379,106.63704,"Quan Tan Phu, HC, Vietnam",,,,,,,,,Quan Tan Phu,Tan Phu,Ho Chi Minh,,HC,Vietnam,vn,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Tân Sơn Nhì,Phường Tân Sơn Nhì,Quận Tân Phú,TP. Hồ Chí Minh",10.78379,106.63704,"Quan Tan Phu, HC, Vietnam",,,,,,,,,Quan Tan Phu,Tan Phu,Ho Chi Minh,,HC,Vietnam,vn,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Hoàng Văn Thụ,Phường 15,Quận Phú Nhuận,TP. Hồ Chí Minh",10.79475,106.6763,"Quan Phu Nhuan, HC, Vietnam",,,,,,,,0.2222222222222222,Quan Phu Nhuan,Phu Nhuan,Ho Chi Minh,,HC,Vietnam,vn,0.1111111111111111,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Vườn Lài,Phường Tân Thành,Quận Tân Phú,TP. Hồ Chí Minh",10.781358,106.622158,"Tan Phu, Vietnam",Tan Phu,,,,,,,,,Tan Phu,Ho Chi Minh,,HC,Vietnam,vn,0.225,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Lũy Bán Bích,Phường Tân Thới Hòa,Quận Tân Phú,TP. Hồ Chí Minh",10.764865799999999,106.6324365,"Ban Chỉ huy Quân sự P. Tân Thới Hòa, Duong Luy Ban Bich, Ho Chi Minh City, 72015, Vietnam",Ban Chỉ huy Quân sự P. Tân Thới Hòa,72015,,,,,Duong Luy Ban Bich,,Ho Chi Minh City,Phường Tân Phú,,,,Vietnam,vn,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Dương Văn Dương,Phường Tân Quý,Quận Tân Phú,TP. Hồ Chí Minh",10.78379,106.63704,"Quan Tan Phu, HC, Vietnam",,,,,,,,,Quan Tan Phu,Tan Phu,Ho Chi Minh,,HC,Vietnam,vn,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Lũy Bán Bích,Phường Hòa Thạnh,Quận Tân Phú,TP. Hồ Chí Minh",10.781358,106.622158,"Tan Phu, Vietnam",Tan Phu,,,,,,,,,Tan Phu,Ho Chi Minh,,HC,Vietnam,vn,0.225,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nguyên Hồng,Phường 15,Quận Gò Vấp,TP. Hồ Chí Minh",10.81667,106.68333,"Go Vap, HC, Vietnam",,,,,,,,0.2,Go Vap,Binh Thanh,Ho Chi Minh,,HC,Vietnam,vn,0.1,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Trường Sa (Ven Kênh Nhiêu Lộc Thị Nghè),Phường 13,Quận Phú Nhuận,TP. Hồ Chí Minh",10.79475,106.6763,"Quan Phu Nhuan, HC, Vietnam",,,,,,,,0.2222222222222222,Quan Phu Nhuan,Phu Nhuan,Ho Chi Minh,,HC,Vietnam,vn,0.02016096514572345,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nguyễn Thị Minh Khai,Phường Đa Kao,Quận 1,TP. Hồ Chí Minh",10.777353,106.698089,"Quan 1, HC 71006, Vietnam",Quan 1,71006,,,Saigon,Khu phố 3,,,Ho Chi Minh City,Quan 1,Ho Chi Minh,,HC,Vietnam,vn,0.225,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Hoàng Sa,Phường Đa Kao,Quận 1,TP. Hồ Chí Minh",10.777353,106.698089,"Quan 1, Vietnam",Quan 1,,,,,,,,,Quan 1,Ho Chi Minh,,HC,Vietnam,vn,0.225,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nguyễn Thị Minh Khai,Phường Phạm Ngũ Lão,Quận 1,TP. Hồ Chí Minh",10.777353,106.698089,"Quan 1, HC 71006, Vietnam",Quan 1,71006,,,Saigon,Khu phố 3,,,Ho Chi Minh City,Quan 1,Ho Chi Minh,,HC,Vietnam,vn,0.225,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Mai Thị Lựu,Phường Đa Kao,Quận 1,TP. Hồ Chí Minh",10.777353,106.698089,"Quan 1, Vietnam",Quan 1,,,,,,,,,Quan 1,Ho Chi Minh,,HC,Vietnam,vn,0.225,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nguyễn Bỉnh Khiêm,Phường Đa Kao,Quận 1,TP. Hồ Chí Minh",10.7925414,106.7005636,"Indochine Vina, 58, Nguyễn Bỉnh Khiêm, Ho Chi Minh City, 70000, Vietnam",Indochine Vina,70000,,58,,,Nguyễn Bỉnh Khiêm,0.2222222222222222,Ho Chi Minh City,Phường Tân Định,,0.2222222222222222,,Vietnam,vn,0.2222222222222222,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Thái Văn Lung,Phường Bến Nghé,Quận 1,TP. Hồ Chí Minh",10.777353,106.698089,"Quan 1, Vietnam",Quan 1,,,,,,,,,Quan 1,Ho Chi Minh,,HC,Vietnam,vn,0.07497520661157024,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Cô Bắc,Phường Cô Giang,Quận 1,TP. Hồ Chí Minh",10.777353,106.698089,"Quan 1, Vietnam",Quan 1,,,,,,,,,Quan 1,Ho Chi Minh,,HC,Vietnam,vn,0.225,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Song Hành,Huyện Hóc Môn,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,,HC,Vietnam,vn,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Phan Anh,Quận Tân Phú,TP. Hồ Chí Minh",10.7633619,106.62495153123675,"Công Viên 158 Phan Anh, 158, Ho Chi Minh City, Phường Phú Thạnh, Vietnam",Công Viên 158 Phan Anh,,,158,,,,0.3333333333333333,Ho Chi Minh City,Phường Phú Thạnh,,,,Vietnam,vn,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Đô Đốc Long,Phường Phú Thọ Hòa,TP. Hồ Chí Minh(Mới)",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,,HC,Vietnam,vn,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nguyễn Thị Nê,Xã Phú Hòa Đông,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,,HC,Vietnam,vn,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Quách Vũ,Quận Tân Phú,TP. Hồ Chí Minh",10.78379,106.63704,"Quan Tan Phu, HC, Vietnam",,,,,,,,,Quan Tan Phu,Tan Phu,Ho Chi Minh,,HC,Vietnam,vn,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường Phan Huy Ích,Quận Tân Bình,TP. Hồ Chí Minh",10.81691,106.63832,"Tan Binh, Vietnam",Tan Binh,,,,,,,,,Tan Binh,Ho Chi Minh,,HC,Vietnam,vn,0.225,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Trung Lập,Xã Trung Lập Thượng,Huyện Củ Chi,TP. Hồ Chí Minh",,,,,,,,,,,,,,,,,,,,,,,
"Đường Nguyễn Hữu Cầu,Huyện Hóc Môn,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,,HC,Vietnam,vn,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Phường Xóm Chiếu,TP. Hồ Chí Minh",10.76599445,106.70428048218108,"Tòa nhà Phượng Long 2, 16, Nguyen Truong To Street, Ho Chi Minh City, 72806, Vietnam",Tòa nhà Phượng Long 2,72806,,16,,,Nguyen Truong To Street,,Ho Chi Minh City,Phường Xóm Chiếu,,,,Vietnam,vn,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Xã Hóc Môn,TP. Hồ Chí Minh",10.93242725,106.60362205,"Đường sắt Thành phố Hồ Chí Minh - Tây Ninh, HCMC Ring Road 3, Vietnam",Đường sắt Thành phố Hồ Chí Minh - Tây Ninh,,,,,,HCMC Ring Road 3,,,Xã Phú Hòa Đông,,,,Vietnam,vn,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Số 59,Quận Gò Vấp,TP. Hồ Chí Minh",10.81667,106.68333,"Go Vap, HC, Vietnam",,,,,,,,0.2,Go Vap,Binh Thanh,Ho Chi Minh,,HC,Vietnam,vn,0.1,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Phường 04,Quận 6,TP. Hồ Chí Minh",10.743329,106.623766,"Quan 6, Vietnam",Quan 6,,,,,,,,,Quan 6,Ho Chi Minh,,HC,Vietnam,vn,0.45,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Gò Xoài,Phường Bình Hưng Hoà B,Quận Bình Tân,TP. Hồ Chí Minh",10.752719,106.589787,"Binh Tan, Vietnam",Binh Tan,,,,,,,,,Binh Tan,Ho Chi Minh,,HC,Vietnam,vn,0.09920634920634923,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Xã An Nhơn Tây,TP. Hồ Chí Minh",10.26811,105.85755,"Xã An Nhơn, CT, Vietnam",,,CT,,,,,0.2222222222222222,Xã An Nhơn,Chau Thanh,Dong Thap,,DT,Vietnam,vn,0.05555555555555555,,GeoNames,CC BY 4.0,https://www.geonames.org/datasources/
"Quận Tân Bình,TP. Hồ Chí Minh",10.800939450000001,106.63922357024046,"Chi cục thuế quận Tân Bình, 450, Trường Chinh, Ho Chi Minh City, 70500, Vietnam",Chi cục thuế quận Tân Bình,70500,,450,,,Trường Chinh,0.2222222222222222,Ho Chi Minh City,Phường Tân Bình,,,,Vietnam,vn,0.162,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Phan Văn Trị,Phường 11,Quận Bình Thạnh,TP. Hồ Chí Minh",10.808551,106.70315,"Binh Thanh, Vietnam",Binh Thanh,,,,,,,,,Binh Thanh,Ho Chi Minh,,HC,Vietnam,vn,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Bạch Đằng,Quận Bình Thạnh,TP. Hồ Chí Minh",10.736027,106.6811972,"Trường Cao đẳng Bách Khoa Nam Sài Gòn, 47, Cao Lỗ, Ho Chi Minh City, 72900, Vietnam",Trường Cao đẳng Bách Khoa Nam Sài Gòn,72900,,47,,,Cao Lỗ,0.2222222222222222,Ho Chi Minh City,Phường Chánh Hưng,,,,Vietnam,vn,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Hương Lộ 80B,Quận 12,TP. Hồ Chí Minh",10.875026,106.65772,"Quan 12, Vietnam",Quan 12,,,,,,,,,Quan 12,Ho Chi Minh,,HC,Vietnam,vn,0.225,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Cao Thị Chính,Phường Phú Thuận,TP. Hồ Chí Minh(Mới)",10.732057,106.734856,"Đường Cao Thị Chính, Ho Chi Minh City, HC, Vietnam",,,,,,,Đường Cao Thị Chính,,Ho Chi Minh City,Quan 8,Ho Chi Minh,,HC,Vietnam,vn,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Ỷ Lan,Quận Tân Phú,TP. Hồ Chí Minh",10.78379,106.63704,"Quan Tan Phu, HC, Vietnam",,,,,,,,,Quan Tan Phu,Tan Phu,Ho Chi Minh,,HC,Vietnam,vn,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nhị Bình 10,Huyện Hóc Môn,TP. Hồ Chí Minh",10.902585,106.684714,"10, Đường Nhị Bình 19, HC, Vietnam",,,,10,,,Đường Nhị Bình 19,1,,Hoc Mon,Ho Chi Minh,0.9,HC,Vietnam,vn,0.7000000000000001,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Phường 05,Quận Tân Bình,TP. Hồ Chí Minh",10.81691,106.63832,"Tan Binh, Vietnam",Tan Binh,,,,,,,,,Tan Binh,Ho Chi Minh,,HC,Vietnam,vn,0.45,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Phường 11,Quận 11,TP. Hồ Chí Minh",10.762131,106.641724,"Quan 11, HC 72015, Vietnam",Quan 11,72015,,,,,,,Ho Chi Minh City,Quan 11,Ho Chi Minh,,HC,Vietnam,vn,0.45,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Phường 07,Quận 5,TP. Hồ Chí Minh",10.75567,106.66745,"Quan Nam, HC, Vietnam",,,,,,,,,Quan Nam,Quan 8,Ho Chi Minh,,HC,Vietnam,vn,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường An Phú Đông 1,Quận 12,TP. Hồ Chí Minh",10.875026,106.65772,"Quan 12, Vietnam",Quan 12,,,,,,,,,Quan 12,Ho Chi Minh,,HC,Vietnam,vn,0.1125,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Phường Tân Thới Hòa,Quận Tân Phú,TP. Hồ Chí Minh",10.7622574,106.6288905,"Nhà Thuốc Minh Anh, 135, Lương Thế Vinh, Ho Chi Minh City, 72015, Vietnam",Nhà Thuốc Minh Anh,72015,,135,,,Lương Thế Vinh,0.3333333333333333,Ho Chi Minh City,Phường Phú Thạnh,,,,Vietnam,vn,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Bờ Bao Tân Thắng,Quận Tân Phú,TP. Hồ Chí Minh",10.78379,106.63704,"Quan Tan Phu, HC, Vietnam",,,,,,,,,Quan Tan Phu,Tan Phu,Ho Chi Minh,,HC,Vietnam,vn,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Phan Tôn,Quận 1,TP. Hồ Chí Minh",10.777353,106.698089,"Quan 1, Vietnam",Quan 1,,,,,,,,,Quan 1,Ho Chi Minh,,HC,Vietnam,vn,0.225,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nguyễn Xí,Quận Bình Thạnh,TP. Hồ Chí Minh",10.77974385,106.69901186265822,"Saigon Notre Dame Cathedral, 1, Paris Commune Square, Saigon, Ho Chi Minh City, 71006, Vietnam",Saigon Notre Dame Cathedral,71006,,1,Saigon,Khu phố 3,Paris Commune Square,,Ho Chi Minh City,,,,,Vietnam,vn,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Xã Hưng Long,TP. Hồ Chí Minh",10.428014841086657,106.31857709469931,"Đường dẫn cao tốc Thành phố Hồ Chí Minh - Trung Lương, Tân Hiệp, Đồng Tháp Province, Vietnam",Đường dẫn cao tốc Thành phố Hồ Chí Minh - Trung Lương,,,,,,Đường dẫn cao tốc Thành phố Hồ Chí Minh - Trung Lương,0.36363636363636365,Tân Hiệp,Xã Châu Thành,Đồng Tháp Province,,,Vietnam,vn,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Số 16,Quận 4,TP. Hồ Chí Minh",10.759676,106.703296,"Quan 4, Vietnam",Quan 4,,,,,,,,,Quan 4,Ho Chi Minh,,HC,Vietnam,vn,0.225,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường Giải Phóng,Phường Tân Sơn Nhất,TP. Hồ Chí Minh(Mới)",21.7171,105.48074,"Đồng Tận, TQ, Vietnam",,,,,,,,,Đồng Tận,Son Duong,Tuyen Quang,,TQ,Vietnam,vn,0,,GeoNames,CC BY 4.0,https://www.geonames.org/datasources/
"đường Đường Số 3,Phường Bảy Hiền,TP. Hồ Chí Minh(Mới)",11.13333,106.45,"Xa Moi, HC, Vietnam",,,,,,,,,Xa Moi,Cu Chi,Ho Chi Minh,,HC,Vietnam,vn,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Cộng Hoà 3,Phường Phú Thọ Hòa,TP. Hồ Chí Minh(Mới)",10.7794437,106.6993713562529,"Paris Commune Square, Saigon, Ho Chi Minh City, 71006, Vietnam",Paris Commune Square,71006,,,Saigon,Khu phố 3,,,Ho Chi Minh City,,,,,Vietnam,vn,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"đường Phổ Quang,Phường Tân Sơn Hòa,TP. Hồ Chí Minh(Mới)",11.13333,106.45,"Xa Moi, HC, Vietnam",,,,,,,,,Xa Moi,Cu Chi,Ho Chi Minh,,HC,Vietnam,vn,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường Bàu Cát 8,Phường Bảy Hiền,TP. Hồ Chí Minh(Mới)",10.787803,106.643865,"8, Đường Bàu Cát 8, Ho Chi Minh City, HC, Vietnam",,,,8,,,Đường Bàu Cát 8,,Ho Chi Minh City,Quan 8,Ho Chi Minh,,HC,Vietnam,vn,0,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Phường 07,Quận 8,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,,HC,Vietnam,vn,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Phường An Phú,TP. Hồ Chí Minh",10.791621,106.7458175,"Công An Phường An Phú, Nguyễn Hoàng, Khu phố 1, Ho Chi Minh City, HC 71108, Vietnam",Công An Phường An Phú,71108,,,Khu phố 1,,Nguyễn Hoàng,0.18181818181818182,Ho Chi Minh City,Phường Bình Trưng,Ho Chi Minh,,HC,Vietnam,vn,0.16363636363636364,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Tân Vĩnh,Quận 4,TP. Hồ Chí Minh",10.759676,106.703296,"Quan 4, Vietnam",Quan 4,,,,,,,,,Quan 4,Ho Chi Minh,,HC,Vietnam,vn,0.225,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Thành Thái,Phường 12,Quận 10,TP. Hồ Chí Minh",10.771075,106.660431,"Quan 10, Vietnam",Quan 10,,,,,,,,,Quan 10,Ho Chi Minh,,HC,Vietnam,vn,0.225,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Phường Tân Hòa,TP. Hồ Chí Minh",10.7654613,106.6258808,"Trạm Y Tế Phường Tân Thới Hòa, 149/23, Lý Thánh Tông, Ho Chi Minh City, 72015, Vietnam",Trạm Y Tế Phường Tân Thới Hòa,72015,,149/23,,,Lý Thánh Tông,0.3333333333333333,Ho Chi Minh City,Phường Phú Thạnh,,0.08334899999999998,,Vietnam,vn,0.08334899999999998,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Phạm Hùng,Quận 10,TP. Hồ Chí Minh",10.771075,106.660431,"Quan 10, Vietnam",Quan 10,,,,,,,,,Quan 10,Ho Chi Minh,,HC,Vietnam,vn,0.225,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Đỗ Thị Tâm,Quận Tân Phú,TP. Hồ Chí Minh",10.78379,106.63704,"Quan Tan Phu, HC, Vietnam",,,,,,,,,Quan Tan Phu,Tan Phu,Ho Chi Minh,,HC,Vietnam,vn,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Số 81,Quận 7,TP. Hồ Chí Minh",10.735719,106.727203,"Quan 7, Vietnam",Quan 7,,,,,,,,,Quan 7,Ho Chi Minh,,HC,Vietnam,vn,0.225,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Cống Quỳnh,Quận 1,TP. Hồ Chí Minh",10.7663255,106.6894493,"Khách Sạn Saigon Backpackers - Cống Quỳnh, 200, Hẻm 200 Cống Quỳnh, Ho Chi Minh City, 70200, Vietnam",Khách Sạn Saigon Backpackers - Cống Quỳnh,70200,,200,,Khu phố 3,Hẻm 200 Cống Quỳnh,0.2222222222222222,Ho Chi Minh City,Phường Bến Thành,,0.18,,Vietnam,vn,0.18,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Hồ Biểu Chánh,Quận 12,TP. Hồ Chí Minh",10.875026,106.65772,"Quan 12, Vietnam",Quan 12,,,,,,,,,Quan 12,Ho Chi Minh,,HC,Vietnam,vn,0.225,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Quận 10,TP. Hồ Chí Minh",10.771075,106.660431,"Quan 10, Vietnam",Quan 10,,,,,,,,,Quan 10,Ho Chi Minh,,HC,Vietnam,vn,0.45,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Trần Quang Cơ,Phường Hòa Thạnh,Quận Tân Phú,TP. Hồ Chí Minh",10.781358,106.622158,"Tan Phu, Vietnam",Tan Phu,,,,,,,,,Tan Phu,Ho Chi Minh,,HC,Vietnam,vn,0.225,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Số 10,Phường Bình Hưng Hoà A,Quận Bình Tân,TP. Hồ Chí Minh",10.9021534,107.3191025,"Bình Tân, Vietnam",,76615,,,,,,0.2222222222222222,Bình Tân,Xã Xuân Phú,,,,Vietnam,vn,0.1111111111111111,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Vườn Lài,Phường An Phú Đông,Quận 12,TP. Hồ Chí Minh",10.79968,106.7559,"Phường An Phú, HC, Vietnam",,,,,,,,,Phường An Phú,Quan 8,Ho Chi Minh,,HC,Vietnam,vn,0,,GeoNames,CC BY 4.0,https://www.geonames.org/datasources/
"đường Bàu Cát,Phường 14,Quận Tân Bình,TP. Hồ Chí Minh",10.81691,106.63832,"Tan Binh, Vietnam",Tan Binh,,,,,,,,,Tan Binh,Ho Chi Minh,,HC,Vietnam,vn,0.225,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường Nguyễn Hồng Đào,Phường 14,Quận Tân Bình,TP. Hồ Chí Minh",10.81691,106.63832,"Tan Binh, Vietnam",Tan Binh,,,,,,,,,Tan Binh,Ho Chi Minh,,HC,Vietnam,vn,0.225,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường K300,Phường 12,Quận Tân Bình,TP. Hồ Chí Minh",10.81691,106.63832,"Tan Binh, Vietnam",Tan Binh,,,,,,,,,Tan Binh,Ho Chi Minh,,HC,Vietnam,vn,0.225,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường Ca Văn Thỉnh,Phường 11,Quận Tân Bình,TP. Hồ Chí Minh",10.81691,106.63832,"Tan Binh, Vietnam",Tan Binh,,,,,,,,,Tan Binh,Ho Chi Minh,,HC,Vietnam,vn,0.225,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
