original_address,lat,lon,formatted,district,name,county_code,housenumber,street,postcode,suburb,city,county,confidence_city_level,confidence_street_level,confidence_building_level,state,state_code,country,country_code,confidence,attribution,attribution_license,attribution_url
"Đường Liên khu 4 - 5,Phường Bình Hưng Hoà B,Quận Bình Tân,TP. Hồ Chí Minh",10.759973,106.613555,"Đường Liên Khu 16-18, Ho Chi Minh City, HC, Vietnam",,,,,Đường Liên Khu 16-18,,,Ho Chi Minh City,Quan 8,,,,Ho Chi Minh,HC,Vietnam,vn,0.11571428571428571,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Bàu Lách,Xã Phạm Văn Cội,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Quan 8,,,,Ho Chi Minh,HC,Vietnam,vn,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Xã Phước Thạnh,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Quan 8,,,,Ho Chi Minh,HC,Vietnam,vn,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Xã Phước Vĩnh An,Huyện Củ Chi,TP. Hồ Chí Minh",11.01279,106.42599,"Xã Phước Thạnh, HC, Vietnam",,,,,,,,Xã Phước Thạnh,Cu Chi,0.25,,,Ho Chi Minh,HC,Vietnam,vn,0.12790697674418605,GeoNames,CC BY 4.0,https://www.geonames.org/datasources/
"Đường Phú Thọ Hoà,Phường Phú Thọ Hòa,Quận Tân Phú,TP. Hồ Chí Minh",10.781358,106.622158,"Tan Phu, Vietnam",,Tan Phu,,,,,,,Tan Phu,,,,Ho Chi Minh,HC,Vietnam,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Xã Tân An Hội,Huyện Củ Chi,TP. Hồ Chí Minh",11.05,106.43333,"Xã Trung Hưng, HC, Vietnam",,,,,,,,Xã Trung Hưng,Cu Chi,0.09090909090909091,,,Ho Chi Minh,HC,Vietnam,vn,0.022727272727272728,GeoNames,CC BY 4.0,https://www.geonames.org/datasources/
"Đường Nguyễn Thị Tú,Phường Bình Hưng Hoà B,Quận Bình Tân,TP. Hồ Chí Minh",10.752719,106.589787,"Binh Tan, Vietnam",,Binh Tan,,,,,,,Binh Tan,,,,Ho Chi Minh,HC,Vietnam,vn,0.08270321361058602,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường 1/ TỈNH LỘ 15,Xã Trung An,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Quan 8,,,,Ho Chi Minh,HC,Vietnam,vn,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Xã Phú Hòa Đông,Huyện Củ Chi,TP. Hồ Chí Minh",10.9785,106.61575,"Xã Hòa Phú, HC, Vietnam",,,,,,,,Xã Hòa Phú,Cu Chi,0.1111111111111111,,,Ho Chi Minh,HC,Vietnam,vn,0.027777777777777776,GeoNames,CC BY 4.0,https://www.geonames.org/datasources/
"Đường Hùng Vương,Phường 01,Quận 10,TP. Hồ Chí Minh",10.771075,106.660431,"Quan 10, Vietnam",,Quan 10,,,,,,,Quan 10,,,,Ho Chi Minh,HC,Vietnam,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Xã Trung An,Huyện Củ Chi,TP. Hồ Chí Minh",,,,,,,,,,,,,,,,,,,,,,,
"Xã Tân Thạnh Đông,Huyện Củ Chi,TP. Hồ Chí Minh",10.95291,106.59516,"Xã Tân Thạnh Đông, HC, Vietnam",,,,,,,,Xã Tân Thạnh Đông,Cu Chi,0.9,,,Ho Chi Minh,HC,Vietnam,vn,0.6954545454545454,GeoNames,CC BY 4.0,https://www.geonames.org/datasources/
"Đường Số 8,Phường Bình Hưng Hoà B,Quận Bình Tân,TP. Hồ Chí Minh",10.752719,106.589787,"Binh Tan, Vietnam",,Binh Tan,,,,,,,Binh Tan,,,,Ho Chi Minh,HC,Vietnam,vn,0.10937499999999999,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Phường Bình Hưng Hoà B,Quận Bình Tân,TP. Hồ Chí Minh",10.80368,106.59148,"Phường Bình Hưng Hòa B, HC, Vietnam",,,,,,,,Phường Bình Hưng Hòa B,Binh Tan,,,,Ho Chi Minh,HC,Vietnam,vn,0,GeoNames,CC BY 4.0,https://www.geonames.org/datasources/
"Đường Tỉnh Lộ 2,Xã Tân An Hội,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Quan 8,,,,Ho Chi Minh,HC,Vietnam,vn,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Xã An Nhơn Tây,Huyện Củ Chi,TP. Hồ Chí Minh",10.26811,105.85755,"Xã An Nhơn, CT, Vietnam",,,CT,,,,,Xã An Nhơn,Chau Thanh,0.2222222222222222,,,Dong Thap,DT,Vietnam,vn,0.05555555555555555,GeoNames,CC BY 4.0,https://www.geonames.org/datasources/
"Đường Số 2,Phường Bình Hưng Hoà B,Quận Bình Tân,TP. Hồ Chí Minh",10.752719,106.589787,"Binh Tan, Vietnam",,Binh Tan,,,,,,,Binh Tan,,,,Ho Chi Minh,HC,Vietnam,vn,0.10937499999999999,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Đô Đốc Lộc,Phường Tân Quý,Quận Tân Phú,TP. Hồ Chí Minh",10.78379,106.63704,"Quan Tan Phu, HC, Vietnam",,,,,,,,Quan Tan Phu,Tan Phu,,,,Ho Chi Minh,HC,Vietnam,vn,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Số 10,Phường Bình Hưng Hòa,Quận Bình Tân,TP. Hồ Chí Minh",10.791762,106.593357,"Đường Số 10, HC, Vietnam",,,,,Đường Số 10,,,,Binh Tan,,,,Ho Chi Minh,HC,Vietnam,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Cây Cám,Phường Bình Hưng Hoà B,Quận Bình Tân,TP. Hồ Chí Minh",,,,,,,,,,,,,,,,,,,,,,,
"Phường Phú Thọ Hòa,Quận Tân Phú,TP. Hồ Chí Minh",10.78522,106.62864,"Phường Phú Thọ Hòa, HC, Vietnam",,,,,,,,Phường Phú Thọ Hòa,Quan 8,,,,Ho Chi Minh,HC,Vietnam,vn,0,GeoNames,CC BY 4.0,https://www.geonames.org/datasources/
"đường Trường Chinh,Phường 14,Quận Tân Bình,TP. Hồ Chí Minh",10.81691,106.63832,"Tan Binh, Vietnam",,Tan Binh,,,,,,,Tan Binh,,,,Ho Chi Minh,HC,Vietnam,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Gò Xoài,Phường Bình Hưng Hoà A,Quận Bình Tân,TP. Hồ Chí Minh",10.9021534,107.3191025,"Bình Tân, Vietnam",,,,,,76615,,Bình Tân,Xã Xuân Phú,0.2222222222222222,,,,,Vietnam,vn,0.1111111111111111,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Số 5,Phường Bình Hưng Hoà A,Quận Bình Tân,TP. Hồ Chí Minh",10.9021534,107.3191025,"Bình Tân, Vietnam",,,,,,76615,,Bình Tân,Xã Xuân Phú,0.2222222222222222,,,,,Vietnam,vn,0.1111111111111111,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Phường Sơn Kỳ,Quận Tân Phú,TP. Hồ Chí Minh",10.80439,106.61784,"Phường Sơn Kỳ, HC, Vietnam",,,,,,,,Phường Sơn Kỳ,Quan 8,,,,Ho Chi Minh,HC,Vietnam,vn,0,GeoNames,CC BY 4.0,https://www.geonames.org/datasources/
"Xã Vĩnh Lộc B,Huyện Bình Chánh,TP. Hồ Chí Minh",21.7475569,106.999306488619,"UBND xã Khuất Xá, Đường tỉnh 237, Khuất Xá, LS, Vietnam",,UBND xã Khuất Xá,,,Đường tỉnh 237,,,Khuất Xá,Loc Binh,0.18753524999999996,,,Lạng Sơn Province,LS,Vietnam,vn,0.18753524999999996,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường số 24,Phường Bình Hưng Hoà A,Quận Bình Tân,TP. Hồ Chí Minh",10.9021534,107.3191025,"Bình Tân, Vietnam",,,,,,76615,,Bình Tân,Xã Xuân Phú,0.2222222222222222,,,,,Vietnam,vn,0.1111111111111111,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Hồ Văn Long,Phường Bình Hưng Hoà B,Quận Bình Tân,TP. Hồ Chí Minh",10.752719,106.589787,"Binh Tan, Vietnam",,Binh Tan,,,,,,,Binh Tan,,,,Ho Chi Minh,HC,Vietnam,vn,0.08771441300957897,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Xã Trung Lập Thượng,Huyện Củ Chi,TP. Hồ Chí Minh",19.96667,105.51667,"Trung Lap, TH, Vietnam",,,,,,,,Trung Lap,Tho Xuan,0.031746031746031744,,,Thanh Hoa,TH,Vietnam,vn,0.018633540372670804,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Xã Trung Lập Hạ,Huyện Củ Chi,TP. Hồ Chí Minh",19.96667,105.51667,"Trung Lap, TH, Vietnam",,,,,,,,Trung Lap,Tho Xuan,0.031746031746031744,,,Thanh Hoa,TH,Vietnam,vn,0.01965230536659108,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Số 12,Phường Bình Hưng Hòa,Quận Bình Tân,TP. Hồ Chí Minh",10.808152,106.593563,"Đường số 12, HC, Vietnam",,,,,Đường số 12,,,,Binh Tan,,,,Ho Chi Minh,HC,Vietnam,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Số 16,Phường Bình Hưng Hòa,Quận Bình Tân,TP. Hồ Chí Minh",10.781907,106.605091,"Đường số 16, HC, Vietnam",,,,,Đường số 16,,,,Binh Tan,,,,Ho Chi Minh,HC,Vietnam,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Bàu Trâm,Xã Trung An,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Quan 8,,,,Ho Chi Minh,HC,Vietnam,vn,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Số 10, Phường Bình Hưng Hòa B,Phường Bình Hưng Hoà B,Quận Bình Tân,TP. Hồ Chí Minh",10.012352867885134,105.79205800986533,"Số 10, Cần Thơ, 94200, Vietnam",Phường Cái Răng,Số 10,,,Số 10,94200,,Cần Thơ,,,,,,,Vietnam,vn,0.14285714285714285,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Xã Bình Mỹ,Huyện Củ Chi,TP. Hồ Chí Minh",,,,,,,,,,,,,,,,,,,,,,,
"Đường Số 1,Phường Bình Hưng Hòa,Quận Bình Tân,TP. Hồ Chí Minh",10.746874,106.609033,"Đường Số 1, HC, Vietnam",,,,,Đường Số 1,,,,Binh Tan,,,,Ho Chi Minh,HC,Vietnam,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Tây Lân,Phường Bình Trị Đông A,Quận Bình Tân,TP. Hồ Chí Minh",10.769811,106.590751,"Hẻm 1 đường Tây Lân, HC, Vietnam",,,,,Hẻm 1 đường Tây Lân,,,,Binh Tan,,,,Ho Chi Minh,HC,Vietnam,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Độc Lập,Phường Tân Thành,Quận Tân Phú,TP. Hồ Chí Minh",10.781358,106.622158,"Tan Phu, Vietnam",,Tan Phu,,,,,,,Tan Phu,,,,Ho Chi Minh,HC,Vietnam,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Xã Tân Phú Trung,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Quan 8,,,,Ho Chi Minh,HC,Vietnam,vn,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Số 5,Phường Bình Hưng Hòa,Quận Bình Tân,TP. Hồ Chí Minh",10.818254,106.594704,"Đường số 5, HC, Vietnam",,,,,Đường số 5,,,,Binh Tan,,,,Ho Chi Minh,HC,Vietnam,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Tỉnh Lộ 15,Xã Tân Thạnh Tây,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Quan 8,,,,Ho Chi Minh,HC,Vietnam,vn,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường 1/ TỈNH LỘ 15,Xã Tân Thạnh Đông,Huyện Củ Chi,TP. Hồ Chí Minh",18.350452,105.749349,"Quốc lộ 15 Quốc lộ 8C - Đường tỉnh 554, HT, Vietnam",,,,,Quốc lộ 15 Quốc lộ 8C - Đường tỉnh 554,,,,Thach Ha,0.05555555555555555,0.004830917874396135,,Ha Tinh,HT,Vietnam,vn,0.004830917874396135,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Phường Chánh Hiệp,TP. Hồ Chí Minh",10.867352050000001,106.62595405,"Tan Chanh Hiep Ward People's Committee, 19/5, Đường Huỳnh Thị Hai, Ho Chi Minh City, 71716, Vietnam",,Tan Chanh Hiep Ward People's Committee,,19/5,Đường Huỳnh Thị Hai,71716,,Ho Chi Minh City,Phường Trung Mỹ Tây,,,,,,Vietnam,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Phường Long Trường,Quận 9,TP. Hồ Chí Minh",10.2717812,105.9826072,"Hostel, 14 Tháng 9, VL 85100, Vietnam",,Hostel,,,14 Tháng 9,85100,,,Phường Thanh Đức,,,,Vĩnh Long Province,VL,Vietnam,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Xã Vĩnh Lộc A,Huyện Bình Chánh,TP. Hồ Chí Minh",21.7475569,106.999306488619,"UBND xã Khuất Xá, Đường tỉnh 237, Khuất Xá, LS, Vietnam",,UBND xã Khuất Xá,,,Đường tỉnh 237,,,Khuất Xá,Loc Binh,0.18753524999999996,,,Lạng Sơn Province,LS,Vietnam,vn,0.18753524999999996,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Tỉnh Lộ 15,Xã Phú Hòa Đông,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Quan 8,,,,Ho Chi Minh,HC,Vietnam,vn,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Phường 02,Quận 11,TP. Hồ Chí Minh",10.762131,106.641724,"Quan 11, Vietnam",,Quan 11,,,,,,,Quan 11,,,,Ho Chi Minh,HC,Vietnam,vn,0.45,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Phường Tây Thạnh,Quận Tân Phú,TP. Hồ Chí Minh",10.81262,106.62275,"Phường Tây Thạnh, HC, Vietnam",,,,,,,,Phường Tây Thạnh,Quan 8,0.2222222222222222,,,Ho Chi Minh,HC,Vietnam,vn,0.05555555555555555,GeoNames,CC BY 4.0,https://www.geonames.org/datasources/
"Phường Bình Chiểu,Thành phố Thủ Đức,TP. Hồ Chí Minh",,,,,,,,,,,,,,,,,,,,,,,
"Đường Nhật Tảo,Phường 07,Quận 11,TP. Hồ Chí Minh",10.762131,106.641724,"Quan 11, Vietnam",,Quan 11,,,,,,,Quan 11,,,,Ho Chi Minh,HC,Vietnam,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Tỉnh Lộ 15,Xã Tân Thạnh Đông,Huyện Củ Chi,TP. Hồ Chí Minh",11.008697,106.4306175,"tap hoa minh duong tinh lo 7 cu chi, Tỉnh lộ 7, HC, Vietnam",,tap hoa minh duong tinh lo 7 cu chi,,,Tỉnh lộ 7,,,,Xã Thái Mỹ,0.21428571428571427,0.13499999999999998,,Ho Chi Minh,HC,Vietnam,vn,0.135,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Mã Lò,Phường Bình Trị Đông,Quận Bình Tân,TP. Hồ Chí Minh",10.782086,106.599309,"Đường Mã Lò, HC, Vietnam",,,,,Đường Mã Lò,,,,Binh Tan,,,,Ho Chi Minh,HC,Vietnam,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Nguyễn Thị Rành,Xã Nhuận Đức,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Quan 8,,,,Ho Chi Minh,HC,Vietnam,vn,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Số 7,Phường Bình Hưng Hòa,Quận Bình Tân,TP. Hồ Chí Minh",10.74623,106.588215,"Đường số 7, HC, Vietnam",,,,,Đường số 7,,,,Binh Tan,,,,Ho Chi Minh,HC,Vietnam,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Xã Thái Mỹ,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Quan 8,,,,Ho Chi Minh,HC,Vietnam,vn,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Số 18B,Phường Bình Hưng Hòa,Quận Bình Tân,TP. Hồ Chí Minh",10.78034,106.597681,"Hẻm 78 đường số 18B, HC, Vietnam",,,,,Hẻm 78 đường số 18B,,,,Binh Tan,,,,Ho Chi Minh,HC,Vietnam,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Số 5D,Phường Bình Hưng Hoà A,Quận Bình Tân,TP. Hồ Chí Minh",10.9021534,107.3191025,"Bình Tân, Vietnam",,,,,,76615,,Bình Tân,Xã Xuân Phú,0.2222222222222222,,,,,Vietnam,vn,0.1111111111111111,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Vườn Thơm,Xã Bình Lợi,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Binh Chanh,0.2,,,Ho Chi Minh,HC,Vietnam,vn,0.1,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Tỉnh Lộ 8,Xã Phước Vĩnh An,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Quan 8,,,,Ho Chi Minh,HC,Vietnam,vn,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Số 8B,Phường Bình Hưng Hoà B,Quận Bình Tân,TP. Hồ Chí Minh",10.752719,106.589787,"Binh Tan, Vietnam",,Binh Tan,,,,,,,Binh Tan,,,,Ho Chi Minh,HC,Vietnam,vn,0.1058183284063424,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Phường 07,Quận 6,TP. Hồ Chí Minh",10.743329,106.623766,"Quan 6, Vietnam",,Quan 6,,,,,,,Quan 6,,,,Ho Chi Minh,HC,Vietnam,vn,0.45,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Xã Phước Hiệp,Huyện Củ Chi,TP. Hồ Chí Minh",,,,,,,,,,,,,,,,,,,,,,,
"Đường Lê Thị Bay,Xã Tân Thạnh Đông,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Quan 8,0.15,,,Ho Chi Minh,HC,Vietnam,vn,0.075,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Phường Phú Thọ,TP. Hồ Chí Minh",10.773349450000001,106.65963187043113,"Trường Đại học Bách khoa, Đại học Quốc gia Thành phố Hồ Chí Minh, 268, Ly Thuong Kiet, Ho Chi Minh City, 70000, Vietnam",,"Trường Đại học Bách khoa, Đại học Quốc gia Thành phố Hồ Chí Minh",,268,Ly Thuong Kiet,70000,,Ho Chi Minh City,Phường Phú Thọ,0.1111111111111111,0.027782999999999995,,,,Vietnam,vn,0.027782999999999995,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Phường Gia Định,TP. Hồ Chí Minh",10.7962664,106.6963052,"Trung tâm Hành chính công phường Gia Định, 98, Le Van Duyet Street, Gia Dinh, Ho Chi Minh City, HC 72200, Vietnam",,Trung tâm Hành chính công phường Gia Định,,98,Le Van Duyet Street,72200,Gia Dinh,Ho Chi Minh City,Quan 8,,,,Ho Chi Minh,HC,Vietnam,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Số 6,Phường Bình Hưng Hoà B,Quận Bình Tân,TP. Hồ Chí Minh",10.752719,106.589787,"Binh Tan, Vietnam",,Binh Tan,,,,,,,Binh Tan,,,,Ho Chi Minh,HC,Vietnam,vn,0.10937499999999999,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Số 1,Phường Bình Hưng Hoà B,Quận Bình Tân,TP. Hồ Chí Minh",10.752719,106.589787,"Binh Tan, Vietnam",,Binh Tan,,,,,,,Binh Tan,,,,Ho Chi Minh,HC,Vietnam,vn,0.10937499999999999,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Xã Hòa Phú,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Quan 8,,,,Ho Chi Minh,HC,Vietnam,vn,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Số 15,Phường Bình Hưng Hòa,Quận Bình Tân,TP. Hồ Chí Minh",10.781915,106.597561,"Hẻm 15 đường số 20, HC, Vietnam",,,,,Hẻm 15 đường số 20,,,,Binh Tan,,,,Ho Chi Minh,HC,Vietnam,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Phường Tân Thuận Tây,Quận 7,TP. Hồ Chí Minh",10.735719,106.727203,"Quan 7, Vietnam",,Quan 7,,,,,,,Quan 7,,,,Ho Chi Minh,HC,Vietnam,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Phường Tân Hưng,Quận 7,TP. Hồ Chí Minh",20.91085355,106.3330180417995,"Phường Tân Hưng, Hải Phòng, Vietnam",Phường Tân Hưng,,,,,,,Hải Phòng,,0.2222222222222222,,,Phường Tân Hưng,,Vietnam,vn,0.2222222222222222,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Phường Bình Thuận,Quận 7,TP. Hồ Chí Minh",10.735719,106.727203,"Quan 7, Vietnam",,Quan 7,,,,,,,Quan 7,,,,Ho Chi Minh,HC,Vietnam,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Số 77,Phường Tân Quy,Quận 7,TP. Hồ Chí Minh",10.735842,106.705275,"Đường số 77, Ho Chi Minh City, HC 72910, Vietnam",,Đường số 77,,,Đường số 77,72910,,Ho Chi Minh City,Quan 8,0.15,0.15,,Ho Chi Minh,HC,Vietnam,vn,0.15,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Bàu Trâm,Xã Phạm Văn Cội,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Quan 8,,,,Ho Chi Minh,HC,Vietnam,vn,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Phường 07,Quận 11,TP. Hồ Chí Minh",10.762131,106.641724,"Quan 11, Vietnam",,Quan 11,,,,,,,Quan 11,,,,Ho Chi Minh,HC,Vietnam,vn,0.45,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Phường 03,Quận 11,TP. Hồ Chí Minh",10.762131,106.641724,"Quan 11, Vietnam",,Quan 11,,,,,,,Quan 11,,,,Ho Chi Minh,HC,Vietnam,vn,0.45,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Phường Phú Mỹ,Quận 7,TP. Hồ Chí Minh",10.735719,106.727203,"Quan 7, HC 71800, Vietnam",,Quan 7,,,,71800,,Ho Chi Minh City,Quan 7,,,,Ho Chi Minh,HC,Vietnam,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Lê Văn Quới,Phường Bình Trị Đông,Quận Bình Tân,TP. Hồ Chí Minh",10.776324,106.606104,"Đường Lê Văn Quới, HC, Vietnam",,,,,Đường Lê Văn Quới,,,,Binh Tan,,,,Ho Chi Minh,HC,Vietnam,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Phú Định,Phường 16,Quận 8,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Quan 8,,,,Ho Chi Minh,HC,Vietnam,vn,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Phường Tân Kiểng,Quận 7,TP. Hồ Chí Minh",10.735719,106.727203,"Quan 7, Vietnam",,Quan 7,,,,,,,Quan 7,,,,Ho Chi Minh,HC,Vietnam,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Phường Phú Thuận,Quận 7,TP. Hồ Chí Minh",10.735719,106.727203,"Quan 7, Vietnam",,Quan 7,,,,,,,Quan 7,,,,Ho Chi Minh,HC,Vietnam,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Số 6, Phường Bình Hưng Hòa,Phường Bình Hưng Hòa,Quận Bình Tân,TP. Hồ Chí Minh",,,,,,,,,,,,,,,,,,,,,,,
"Phường Tân Thuận Đông,Quận 7,TP. Hồ Chí Minh",10.735719,106.727203,"Quan 7, Vietnam",,Quan 7,,,,,,,Quan 7,,,,Ho Chi Minh,HC,Vietnam,vn,0.45,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Lý Phục Man,Phường Bình Thuận,Quận 7,TP. Hồ Chí Minh",10.735719,106.727203,"Quan 7, Vietnam",,Quan 7,,,,,,,Quan 7,,,,Ho Chi Minh,HC,Vietnam,vn,0.07497520661157024,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Cách Mạng Tháng Tám,Phường 05,Quận Tân Bình,TP. Hồ Chí Minh",10.81691,106.63832,"Tan Binh, Vietnam",,Tan Binh,,,,,,,Tan Binh,,,,Ho Chi Minh,HC,Vietnam,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Bùi Văn Ba,Phường Tân Thuận Đông,Quận 7,TP. Hồ Chí Minh",10.735719,106.727203,"Quan 7, Vietnam",,Quan 7,,,,,,,Quan 7,,,,Ho Chi Minh,HC,Vietnam,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Tân Mỹ,Phường Tân Thuận Tây,Quận 7,TP. Hồ Chí Minh",10.735719,106.727203,"Quan 7, Vietnam",,Quan 7,,,,,,,Quan 7,,,,Ho Chi Minh,HC,Vietnam,vn,0.08074047703809187,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
