original_address,lat,lon,formatted,housenumber,name,county_code,postcode,suburb,district,street,city,county,state,state_code,country,country_code,confidence_street_level,confidence_building_level,confidence,confidence_city_level,attribution,attribution_license,attribution_url
"Đường Suối Lội,Xã Tân Phú Trung,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Láng Cát,Xã Tân Nhựt,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Binh Chanh,Ho Chi Minh,HC,Vietnam,vn,,,0.1,0.2,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Đặng Thùy Trâm,Phường 14,Quận Bình Thạnh,TP. Hồ Chí Minh",10.808551,106.70315,"Binh Thanh, Vietnam",,Binh Thanh,,,,,,,Binh Thanh,Ho Chi Minh,HC,Vietnam,vn,,,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Lê Minh Xuân,Xã Lê Minh Xuân,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Binh Chanh,Ho Chi Minh,HC,Vietnam,vn,,,0.1,0.2,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường Ụ Ghe,Phường Tam Phú,Quận Thủ Đức,TP. Hồ Chí Minh",,,,,,,,,,,,,,,,,,,,,,,
"đường Số 12,Phường Tam Bình,Quận Thủ Đức,TP. Hồ Chí Minh",10.84863,106.77209,"Thu Duc, HC, Vietnam",,,,,,,,Thu Duc,Thu Duc,Ho Chi Minh,HC,Vietnam,vn,,,0.020924805189668133,0.1111111111111111,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường Số 668,Phường Linh Tây,Quận Thủ Đức,TP. Hồ Chí Minh",10.84333,106.75167,"Linh Dong, HC, Vietnam",,,,,,,,Linh Dong,Thu Duc,Ho Chi Minh,HC,Vietnam,vn,,,0.08930249999999999,0.35720999999999997,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Tú Xương,Phường Phước Long B,Quận 9,TP. Hồ Chí Minh",10.8397,106.77093,"Quan Chin, HC, Vietnam",,,,,,,,Quan Chin,Quan 9,Ho Chi Minh,HC,Vietnam,vn,,,0.1111111111111111,0.2222222222222222,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Tân Thới Nhất 17,Phường Đông Hưng Thuận,Quận 12,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Đê Số 1,Xã Tân Nhựt,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Binh Chanh,Ho Chi Minh,HC,Vietnam,vn,,,0.1,0.2,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Bờ Bao Xóm Hố,Xã Tân Kiên,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Binh Chanh,Ho Chi Minh,HC,Vietnam,vn,,,0.1,0.2,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Võ Văn Kiệt,Phường Cầu Ông Lãnh,Quận 1,TP. Hồ Chí Minh",10.777353,106.698089,"Quan 1, Vietnam",,Quan 1,,,,,,,Quan 1,Ho Chi Minh,HC,Vietnam,vn,,,0.225,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Bình Thới,Phường 10,Quận 11,TP. Hồ Chí Minh",10.762131,106.641724,"Quan 11, Vietnam",,Quan 11,,,,,,,Quan 11,Ho Chi Minh,HC,Vietnam,vn,,,0.225,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Phường Bến Thành,Quận 1,TP. Hồ Chí Minh",10.777353,106.698089,"Quan 1, Vietnam",,Quan 1,,,,,,,Quan 1,Ho Chi Minh,HC,Vietnam,vn,,,0.45,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Võ Thị Tư (Đường Bà Cả),Xã Đa Phước,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Binh Chanh,Ho Chi Minh,HC,Vietnam,vn,,,0.1,0.2,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Trần Thị Bốc,Xã Đông Thạnh,Huyện Hóc Môn,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Thích Thiện Hòa,Xã Lê Minh Xuân,Huyện Bình Chánh,TP. Hồ Chí Minh",16.447771161535538,107.57986786608032,"Thích Tịnh Khiết, Phường Thuận Hóa, Huế 54000, Vietnam",,Thích Tịnh Khiết,,54000,Phường Thuận Hóa,,Thích Tịnh Khiết,,Phường Thủy Xuân,Huế,,Vietnam,vn,,,0.09,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Lô 2,Xã Lê Minh Xuân,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Binh Chanh,Ho Chi Minh,HC,Vietnam,vn,,,0.1,0.2,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Ba Làng,Xã Bình Chánh,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Binh Chanh,Ho Chi Minh,HC,Vietnam,vn,,,0.1,0.2,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường 182, Phường Tăng Nhơn Phú A,Phường Tăng Nhơn Phú A,Quận 9,TP. Hồ Chí Minh",10.7575427,106.6545667,"182, Duong Tu Giang, Cholon, Ho Chi Minh City, HC 72415, Vietnam",182,,,72415,Cholon,,Duong Tu Giang,Ho Chi Minh City,Phường Minh Phụng,Ho Chi Minh,HC,Vietnam,vn,,,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Nguyễn Thị Lộc,Xã Nhuận Đức,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Phạm Văn Chiêu,Phường 8,Quận Gò Vấp,TP. Hồ Chí Minh",10.81667,106.68333,"Go Vap, HC, Vietnam",,,,,,,,Go Vap,Binh Thanh,Ho Chi Minh,HC,Vietnam,vn,,,0.1,0.2,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường Số 808,Phường Linh Đông,Quận Thủ Đức,TP. Hồ Chí Minh",10.857589350000001,106.74471592868673,"Hội dòng nữ Đa Minh Rosa Lima - Tu viện Thánh Martino, Road No.8, Khu phố 1, Ho Chi Minh City, 75350, Vietnam",,Hội dòng nữ Đa Minh Rosa Lima - Tu viện Thánh Martino,,75350,Khu phố 1,,Road No.8,Ho Chi Minh City,Phường Hiệp Bình,,,Vietnam,vn,,,0,0.27,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"đường Hồng Lạc,Phường 10,Quận Tân Bình,TP. Hồ Chí Minh",10.81691,106.63832,"Tan Binh, Vietnam",,Tan Binh,,,,,,,Tan Binh,Ho Chi Minh,HC,Vietnam,vn,,,0.225,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Trần Thị Do,Phường Hiệp Thành,Quận 12,TP. Hồ Chí Minh",10.875026,106.65772,"Quan 12, Vietnam",,Quan 12,,,,,,,Quan 12,Ho Chi Minh,HC,Vietnam,vn,,,0.1125,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Tô Ký,Xã Trung Chánh,Huyện Hóc Môn,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường Tô Vĩnh Diện,Phường Linh Chiểu,Quận Thủ Đức,TP. Hồ Chí Minh",10.84863,106.77209,"Thu Duc, HC, Vietnam",,,,,,,,Thu Duc,Thu Duc,Ho Chi Minh,HC,Vietnam,vn,,,0.015290785061856863,0.1111111111111111,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Hoàng Ngân,Phường 16,Quận 8,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường Số 907,Phường Linh Chiểu,Quận Thủ Đức,TP. Hồ Chí Minh",10.84863,106.77209,"Thu Duc, HC, Vietnam",,,,,,,,Thu Duc,Thu Duc,Ho Chi Minh,HC,Vietnam,vn,,,0.018742913832199542,0.1111111111111111,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường 10,Phường Trường Thọ,Quận Thủ Đức,TP. Hồ Chí Minh",10.77974385,106.69901186265822,"Saigon Notre Dame Cathedral, 1, Paris Commune Square, Saigon, Ho Chi Minh City, 71006, Vietnam",1,Saigon Notre Dame Cathedral,,71006,Saigon,Khu phố 3,Paris Commune Square,Ho Chi Minh City,,,,Vietnam,vn,,,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Đồng Tâm,Xã Trung Chánh,Huyện Hóc Môn,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Đặng Công Bỉnh,Xã Xuân Thới Thượng,Huyện Hóc Môn,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường số 2,Xã Xuân Thới Đông,Huyện Hóc Môn,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Phan Chu Trinh,Phường Hiệp Phú,Quận 9,TP. Hồ Chí Minh",10.95003165,106.81689954484881,"Công an phường Quang Vinh, Đường Phan Chu Trinh, Khu phố 7, Biên Hòa, 76106, Vietnam",,Công an phường Quang Vinh,,76106,Khu phố 7,,Đường Phan Chu Trinh,Biên Hòa,Phường Trấn Biên,,,Vietnam,vn,,,0.13891499999999998,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Phường Trung Mỹ Tây,Quận 12,TP. Hồ Chí Minh",10.867352050000001,106.62595405,"Tan Chanh Hiep Ward People's Committee, 19/5, Đường Huỳnh Thị Hai, Ho Chi Minh City, 71716, Vietnam",19/5,Tan Chanh Hiep Ward People's Committee,,71716,,,Đường Huỳnh Thị Hai,Ho Chi Minh City,Phường Trung Mỹ Tây,,,Vietnam,vn,,,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường số 32,Phường Linh Đông,Quận Thủ Đức,TP. Hồ Chí Minh",10.84333,106.75167,"Linh Dong, HC, Vietnam",,,,,,,,Linh Dong,Thu Duc,Ho Chi Minh,HC,Vietnam,vn,,,0.08930249999999999,0.35720999999999997,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường số 30,Phường 6,Quận Gò Vấp,TP. Hồ Chí Minh",10.81667,106.68333,"Go Vap, HC, Vietnam",,,,,,,,Go Vap,Binh Thanh,Ho Chi Minh,HC,Vietnam,vn,,,0.1,0.2,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường số 7,Phường 26,Quận Bình Thạnh,TP. Hồ Chí Minh",10.808551,106.70315,"Binh Thanh, Vietnam",,Binh Thanh,,,,,,,Binh Thanh,Ho Chi Minh,HC,Vietnam,vn,,,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường Số 30,Phường Linh Đông,Quận Thủ Đức,TP. Hồ Chí Minh",10.84333,106.75167,"Linh Dong, HC, Vietnam",,,,,,,,Linh Dong,Thu Duc,Ho Chi Minh,HC,Vietnam,vn,,,0.08930249999999999,0.35720999999999997,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Rạch Ông Đồ,Xã Bình Chánh,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Binh Chanh,Ho Chi Minh,HC,Vietnam,vn,,,0.1,0.2,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Kênh Cái Thanh (Bờ Phải),Xã Tân Nhựt,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Binh Chanh,Ho Chi Minh,HC,Vietnam,vn,,,0.1,0.2,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường 671, Phường Tân Phú,Phường Long Bình,Quận 9,TP. Hồ Chí Minh",10.7763897,106.7011391,"Ho Chi Minh City, Vietnam",,,,71006,,,,Ho Chi Minh City,,,,Vietnam,vn,,,0,0.9,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Nguyễn Thị Minh Khai,Phường Tân Định,Quận 1,TP. Hồ Chí Minh",10.777353,106.698089,"Quan 1, HC 71006, Vietnam",,Quan 1,,71006,Saigon,Khu phố 3,,Ho Chi Minh City,Quan 1,Ho Chi Minh,HC,Vietnam,vn,,,0.225,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Số 5, Phường Long Thạnh Mỹ,Phường Long Thạnh Mỹ,Quận 9,TP. Hồ Chí Minh",10.84557,106.615101,"Quán Tre, Ho Chi Minh City, HC, Vietnam",,,,,,,Quán Tre,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Tân Thới Hiệp 9,Phường Tân Thới Hiệp,Quận 12,TP. Hồ Chí Minh",10.861805,106.641198,"9, Đường Tân Thời Hiệp 06, Ho Chi Minh City, HC, Vietnam",9,,,,,,Đường Tân Thời Hiệp 06,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Tân Thới Nhì 16,Xã Tân Thới Nhì,Huyện Hóc Môn,TP. Hồ Chí Minh",10.888193,106.577997,"16, Đường Tân Thới Nhì 1, HC, Vietnam",16,,,,,,Đường Tân Thới Nhì 1,,Hoc Mon,Ho Chi Minh,HC,Vietnam,vn,0.19999999999999998,0,0.09999999999999999,0.2222222222222222,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"đường Số 17A,Phường Linh Trung,Quận Thủ Đức,TP. Hồ Chí Minh",,,,,,,,,,,,,,,,,,,,,,,
"Đường EC,Xã Bình Khánh,Huyện Cần Giờ,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường Số 12,Phường Linh Tây,Quận Thủ Đức,TP. Hồ Chí Minh",10.84333,106.75167,"Linh Dong, HC, Vietnam",,,,,,,,Linh Dong,Thu Duc,Ho Chi Minh,HC,Vietnam,vn,,,0.08930249999999999,0.35720999999999997,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Huỳnh Tấn Phát,Phường Tân Thuận Tây,Quận 7,TP. Hồ Chí Minh",10.735719,106.727203,"Quan 7, Vietnam",,Quan 7,,,,,,,Quan 7,Ho Chi Minh,HC,Vietnam,vn,,,0.0609513571620532,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Thạnh Xuân 18,Phường Thới An,TP. Hồ Chí Minh(Mới)",10.867828,106.677198,"18, Đường Thạnh Xuân 18, Ho Chi Minh City, HC, Vietnam",18,,,,,,Đường Thạnh Xuân 18,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường 138, Phường Tân Phú,Phường Long Thạnh Mỹ,Quận 9,TP. Hồ Chí Minh",10.7763897,106.7011391,"Ho Chi Minh City, Vietnam",,,,71006,,,,Ho Chi Minh City,,,,Vietnam,vn,,,0,0.9,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Bờ Bao Xóm Hố,Xã Phong Phú,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Binh Chanh,Ho Chi Minh,HC,Vietnam,vn,,,0.1,0.2,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường số 22,Phường Tân Phú,Quận 7,TP. Hồ Chí Minh",10.7048313,106.6449158,"22, Đường số 7, Ho Chi Minh City, 71812, Vietnam",22,,,71812,,,Đường số 7,Ho Chi Minh City,Xã Bình Hưng,,,Vietnam,vn,0.09000000000000001,,0.09000000000000001,0.1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Quang Trung,Phường 12,Quận Gò Vấp,TP. Hồ Chí Minh",10.81667,106.68333,"Go Vap, HC, Vietnam",,,,,,,,Go Vap,Binh Thanh,Ho Chi Minh,HC,Vietnam,vn,,,0.1,0.2,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Số 275, Phường Hiệp Phú,Phường Long Thạnh Mỹ,Quận 9,TP. Hồ Chí Minh",10.87506105,106.74665602331785,"The Congregation of The Lovers of The Holy Cross Khiet Tam, 275, Đường số 17, Khu phố 35, 75350, Vietnam",275,The Congregation of The Lovers of The Holy Cross Khiet Tam,,75350,Khu phố 35,,Đường số 17,,Phường Tam Bình,,,Vietnam,vn,0.162,,0.11252114999999999,0.18,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Số 51,Phường Tân Quy,Quận 7,TP. Hồ Chí Minh",10.737592,106.708787,"Đường số 51, Ho Chi Minh City, HC 72910, Vietnam",,Đường số 51,,72910,,,Đường số 51,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,0.15,,0.15,0.15,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Số 36,Phường Tân Quy,Quận 7,TP. Hồ Chí Minh",10.784576,106.757042,"Đường Số 36, Ho Chi Minh City, HC, Vietnam",,,,,,,Đường Số 36,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,0.15,,0.15,0.15,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Tô Hiến Thành,Phường 15,Quận 10,TP. Hồ Chí Minh",10.771075,106.660431,"Quan 10, Vietnam",,Quan 10,,,,,,,Quan 10,Ho Chi Minh,HC,Vietnam,vn,,,0.225,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Vào Chợ Gò Ô Môi,Phường Phú Thuận,Quận 7,TP. Hồ Chí Minh",10.735719,106.727203,"Quan 7, Vietnam",,Quan 7,,,,,,,Quan 7,Ho Chi Minh,HC,Vietnam,vn,,,0.225,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Mã Lò,Phường Bình Hưng Hoà A,Quận Bình Tân,TP. Hồ Chí Minh",10.9021534,107.3191025,"Bình Tân, Vietnam",,,,76615,,,,Bình Tân,Xã Xuân Phú,,,Vietnam,vn,,,0.1111111111111111,0.2222222222222222,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Liên Ấp 2-3,Xã Hiệp Phước,Huyện Nhà Bè,TP. Hồ Chí Minh",10.7376129,106.9451341,"Hiệp Phước, Vietnam",,,,76206,,,,Hiệp Phước,Xã Nhơn Trạch,,,Vietnam,vn,,,0.25,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường 21, Phường Phước Bình,Phường Long Phước,Quận 9,TP. Hồ Chí Minh",10.81196,106.77065,"Phường Phước Bình, HC, Vietnam",,,,,,,,Phường Phước Bình,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,,0.1111111111111111,0.2222222222222222,GeoNames,CC BY 4.0,https://www.geonames.org/datasources/
"Đường Tân Hiệp 18,Xã Tân Hiệp,Huyện Hóc Môn,TP. Hồ Chí Minh",9.998193,105.261549,"18, Đường tỉnh 963, KG, Vietnam",18,,,,,,Đường tỉnh 963,,Tan Hiep,Kien Giang,KG,Vietnam,vn,0.09523809523809523,0,0.04285714285714286,0.2222222222222222,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Nguyễn Thị Tươi (Đường Xương Cá 1),Xã Đa Phước,Huyện Bình Chánh,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Võ Thị Mẹo,Xã Phú Mỹ Hưng,Huyện Củ Chi,TP. Hồ Chí Minh",,,,,,,,,,,,,,,,,,,,,,,
"đường 45,Phường Bình Thọ,Quận Thủ Đức,TP. Hồ Chí Minh",10.84863,106.77209,"Thu Duc, HC, Vietnam",,,,,,,,Thu Duc,Thu Duc,Ho Chi Minh,HC,Vietnam,vn,,,0.023511111111111104,0.1111111111111111,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Thạnh Lộc 28,Phường Thạnh Lộc,Quận 12,TP. Hồ Chí Minh",10.43943,105.623504,"28, Quản Bạch, DT, Vietnam",28,,,,,,Quản Bạch,,TP Cao Lanh,Dong Thap,DT,Vietnam,vn,0.041666666666666664,0,0.01875,0.3333333333333333,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường 21, Phường Phước Bình,Phường Long Thạnh Mỹ,Quận 9,TP. Hồ Chí Minh",10.839476619306765,106.70995578360119,"Đường 21, Khu phố 31, Ho Chi Minh City, 72309, Vietnam",,Đường 21,,72309,Khu phố 31,,Đường 21,Ho Chi Minh City,Phường Hiệp Bình,,,Vietnam,vn,0.27,,0.135,0.27,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Rạch Bà Lớn (Kdc Phong Phú 5),Xã Phong Phú,Huyện Bình Chánh,TP. Hồ Chí Minh",10.813262,106.565762,"5, Đường Rạch Cầu Suối, HC, Vietnam",5,,,,,,Đường Rạch Cầu Suối,,Binh Chanh,Ho Chi Minh,HC,Vietnam,vn,0.0125,0,0.00625,0.2,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"đường Xa Lộ Hà Nội,Phường Trường Thọ,Quận Thủ Đức,TP. Hồ Chí Minh",10.77974385,106.69901186265822,"Saigon Notre Dame Cathedral, 1, Paris Commune Square, Saigon, Ho Chi Minh City, 71006, Vietnam",1,Saigon Notre Dame Cathedral,,71006,Saigon,Khu phố 3,Paris Commune Square,Ho Chi Minh City,,,,Vietnam,vn,,,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Hiệp Thành 12,Phường Hiệp Thành,Quận 12,TP. Hồ Chí Minh",10.823195,106.618587,"12, Đướng 12, Ho Chi Minh City, HC, Vietnam",12,,,,,,Đướng 12,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"đường 41,Xã Nghĩa Thành,TP. Hồ Chí Minh(Mới)",11.13333,106.45,"Xa Moi, HC, Vietnam",,,,,,,,Xa Moi,Cu Chi,Ho Chi Minh,HC,Vietnam,vn,,,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường số 9,Phường Trường Thọ,Quận Thủ Đức,TP. Hồ Chí Minh",10.77974385,106.69901186265822,"Saigon Notre Dame Cathedral, 1, Paris Commune Square, Saigon, Ho Chi Minh City, 71006, Vietnam",1,Saigon Notre Dame Cathedral,,71006,Saigon,Khu phố 3,Paris Commune Square,Ho Chi Minh City,,,,Vietnam,vn,,,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Bà Triệu,Thị trấn Hóc Môn,Huyện Hóc Môn,TP. Hồ Chí Minh",20.39614,105.61966,"Đường Bà Triệu, HO, Vietnam",,,,,,,Đường Bà Triệu,,Yen Thuy,Hoa Binh,HO,Vietnam,vn,0.05714285714285714,,0.02857142857142857,0.05714285714285714,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Rạch Già,Xã Hiệp Phước,Huyện Nhà Bè,TP. Hồ Chí Minh",10.7376129,106.9451341,"Hiệp Phước, Vietnam",,,,76206,,,,Hiệp Phước,Xã Nhơn Trạch,,,Vietnam,vn,,,0.25,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Số 51, Phường Tân Tạo,Phường Tân Tạo,Quận Bình Tân,TP. Hồ Chí Minh",10.752719,106.589787,"Binh Tan, Vietnam",,Binh Tan,,,,,,,Binh Tan,Ho Chi Minh,HC,Vietnam,vn,,,0.10231009133437294,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Số 5 - Đường Loại 1,Phường Dĩ An,TP. Hồ Chí Minh(Mới)",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Huỳnh Thị Bẳng,Xã Phú Hòa Đông,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường Số 708,Phường Hiệp Bình Chánh,Quận Thủ Đức,TP. Hồ Chí Minh",10.84863,106.77209,"Thu Duc, HC, Vietnam",,,,,,,,Thu Duc,Thu Duc,Ho Chi Minh,HC,Vietnam,vn,,,0.015796231598435302,0.1111111111111111,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
